"id","sex","grade","school","class_id","condition","status","hnf_total","score_hearts","time_seconds_hearts","score_flowers","time_seconds_flowers","score_heart_flowers","time_seconds_heart_flowers","total_time","pregunta_7","pregunta_7_time","pregunta_8","pregunta_8_time","pregunta_9","pregunta_9_time","pregunta_10","pregunta_10_time","pregunta_11","pregunta_11_time","pregunta_12","pregunta_12_time","pregunta_13","pregunta_13_time","pregunta_14","pregunta_14_time","pregunta_15","pregunta_15_time","pregunta_16","pregunta_16_time","pregunta_17","pregunta_17_time","pregunta_18","pregunta_18_time","pregunta_25","pregunta_25_time","pregunta_26","pregunta_26_time","pregunta_27","pregunta_27_time","pregunta_28","pregunta_28_time","pregunta_29","pregunta_29_time","pregunta_30","pregunta_30_time","pregunta_31","pregunta_31_time","pregunta_32","pregunta_32_time","pregunta_33","pregunta_33_time","pregunta_34","pregunta_34_time","pregunta_35","pregunta_35_time","pregunta_36","pregunta_36_time","pregunta_37","pregunta_37_time","pregunta_38","pregunta_38_time","pregunta_39","pregunta_39_time","pregunta_40","pregunta_40_time","pregunta_41","pregunta_41_time","pregunta_42","pregunta_42_time","pregunta_43","pregunta_43_time","pregunta_44","pregunta_44_time","pregunta_45","pregunta_45_time","pregunta_46","pregunta_46_time","pregunta_47","pregunta_47_time","pregunta_48","pregunta_48_time","pregunta_49","pregunta_49_time","pregunta_50","pregunta_50_time","pregunta_51","pregunta_51_time","pregunta_52","pregunta_52_time","pregunta_53","pregunta_53_time","pregunta_54","pregunta_54_time","pregunta_55","pregunta_55_time","pregunta_56","pregunta_56_time","pregunta_57","pregunta_57_time","pregunta_58","pregunta_58_time","pregunta_59","pregunta_59_time","pregunta_60","pregunta_60_time","pregunta_61","pregunta_61_time","pregunta_62","pregunta_62_time","pregunta_63","pregunta_63_time","pregunta_64","pregunta_64_time","pregunta_65","pregunta_65_time","pregunta_66","pregunta_66_time","pregunta_67","pregunta_67_time","pregunta_68","pregunta_68_time","pregunta_69","pregunta_69_time","nih_score_hearts","nih_score_flowers","nih_score_mixed","nih_score_overall","nih_score_overall_57","ies_hearts","ies_flowers","ies_mixed","ies_overall","acc_prop_hearts","acc_prop_flowers","acc_prop_mixed","acc_prop_overall","rt_mean_hearts","rt_mean_flowers","rt_mean_mixed","rt_mean_overall","rt_sd_hearts","rt_sd_flowers","rt_sd_mixed","rt_sd_overall"
"ctl2k05","M","kinder","school5","school5_kinder","control_2","participant",51,12,14396,12,14565,27,50188,79149,1,1079,1,986,1,1054,1,1213,1,1028,1,1014,1,1178,1,1372,1,1115,1,991,1,997,1,2369,1,1435,1,1386,1,1333,1,1208,1,1064,1,1125,1,1246,1,1298,1,1045,1,1197,1,1098,1,1130,1,1694,0,2000,1,1369,1,1792,1,1418,1,1318,1,1386,0,2000,1,363,0,2000,1,1907,1,1759,1,1262,1,1399,0,2000,0,494,1,1437,1,1519,1,1673,1,1643,1,1450,1,1517,1,1628,1,1491,1,1253,1,1408,0,2000,1,1347,1,1549,1,1384,1,1605,1,1748,1,1375,7.8860738494783,7.55115036747706,6.11977720831567,7.18566714175701,6.66296172192074,1199.66666666667,1213.75,1796.84773662551,1403.42146776406,1,1,0.818181818181818,0.894736842105263,1199.66666666667,1213.75,1520.84848484848,1388.57894736842,385.515554062664,128.092384984077,366.733735257281,365.75518487529
"ctl2k06","F","kinder","school5","school5_kinder","control_2","participant",41,10,13522,5,16428,26,47288,77238,1,355,1,1080,1,1242,1,1251,1,1123,1,911,1,1794,0,2000,0,100,1,1148,1,1324,1,1194,0,2000,0,826,0,2000,0,1040,0,2000,0,945,1,903,0,2000,1,1304,1,1231,1,1015,1,1164,1,1797,0,1879,1,986,1,1326,0,2000,1,1858,1,1306,1,1267,0,2000,1,1777,1,1119,1,1162,1,1135,1,1819,0,293,0,2000,1,1461,1,1328,1,1440,1,1077,1,1296,1,1118,1,1470,1,1967,1,1171,1,1243,1,1209,0,2000,0,385,1,1119,1,1945,1,1460,1,1875,6.79189125793905,2.08333333333333,3.93939393939394,4.27153951022211,3.59649122807018,1370.64,2696.16,1793.08136094675,1953.29378698225,0.833333333333333,0.416666666666667,0.787878787878788,0.719298245614035,1126.83333333333,1369,1432.9696969697,1355.05263157895,520.397720862407,484.606306941287,441.371405737878,474.789330013572
"ctl2k07","M","kinder","school5","school5_kinder","control_2","participant",38,12,11600,1,17316,25,50356,79272,1,949,1,914,1,1020,1,817,1,857,1,1198,1,816,1,834,1,1198,1,846,1,1235,1,916,0,1277,1,1884,0,1937,0,1358,0,1503,0,1130,0,2000,0,1412,0,1285,0,1489,0,910,0,1131,1,1948,1,1353,1,1379,1,1245,0,1219,1,1605,1,1716,0,2000,1,300,0,2000,1,1842,1,1468,1,1247,1,1895,1,1655,0,1391,0,2000,1,1693,1,1570,1,1419,1,1350,0,1689,0,1297,1,1589,1,1739,1,1515,1,1186,1,1573,0,2000,1,831,1,1320,1,1722,1,1600,8.31362418552283,0.416666666666667,3.78787878787879,4.17272321335609,3.33333333333333,966.666666666667,22608,1940.928,8505.19822222222,1,0.0833333333333333,0.757575757575758,0.666666666666667,966.666666666667,1443,1525.93939393939,1390.73684210526,158.635851349351,343.059761557662,357.374185850239,388.50365535676
"ctl2k08","F","kinder","school5","school5_kinder","control_2","participant",38,12,16324,8,17316,18,43478,77118,1,1552,1,1503,1,1298,1,1645,1,1227,1,1038,1,995,1,1324,1,1499,1,1566,1,1438,1,1239,0,2000,0,2000,1,229,1,1807,0,2000,1,1645,0,2000,1,703,1,1051,1,1715,1,1115,1,1051,0,2000,1,224,1,1558,1,1683,0,2000,0,229,1,1248,0,1821,1,1842,1,1604,0,1502,0,879,1,908,1,1531,0,1499,1,1055,1,1054,1,1026,0,962,0,1102,1,1344,0,1387,0,2000,1,93,0,1503,1,1562,1,1528,0,1540,0,2000,0,255,1,1288,1,1398,1,1853,7.16492343856621,3.33333333333333,2.72727272727273,4.40850983305743,3.33333333333333,1360.33333333333,1746.75,2448.6862745098,1851.92320261438,1,0.666666666666667,0.545454545454545,0.666666666666667,1360.33333333333,1443,1317.51515151515,1352.94736842105,209.057770760026,597.311248238912,531.371463832748,492.445117357277
"ctl2k09","F","kinder","school5","school5_kinder","control_2","participant",40,12,14434,10,16783,18,49910,81127,1,1154,1,1132,1,1158,1,1429,1,1114,1,946,1,1201,1,1363,1,1302,1,1208,1,1250,1,1177,1,1177,1,973,0,2000,1,1242,1,1493,1,1223,1,1349,0,2000,1,1878,1,926,1,1207,1,1315,1,1776,0,2000,0,2000,1,1154,0,773,0,1237,1,1056,0,1920,1,1544,0,2000,0,1149,0,2000,0,755,1,661,0,2000,1,1506,0,2000,1,832,0,2000,0,1711,0,560,0,1545,1,1698,0,2000,0,2000,1,1955,1,1450,0,1460,0,1383,0,1701,1,1390,1,1718,1,976,7.5826560061608,6.64905249191545,1.96969696969697,5.40046848925774,3.07017543859649,1202.83333333333,1533.96,3459.33727810651,2065.37687047995,1,0.833333333333333,0.545454545454545,0.701754385964912,1202.83333333333,1398.58333333333,1512.42424242424,1423.28070175439,125.345945529188,371.386948009102,461.354664974724,408.697834346475
"ctl2k10","M","kinder","school5","school5_kinder","control_2","participant",29,6,14539,7,16254,16,46381,77174,1,1016,1,947,1,1084,0,246,1,1956,0,390,0,1092,1,1298,0,352,0,2000,1,1532,0,2626,1,0,1,1810,1,1431,0,2000,1,232,0,2000,0,2000,1,239,1,1331,0,2000,1,1211,0,2000,1,1844,1,1070,1,1201,0,2000,0,1411,0,2000,0,2000,0,1845,1,1372,0,1998,1,1408,0,1981,1,1921,1,738,0,499,0,2000,0,1513,0,1645,0,2000,1,895,0,958,0,2000,0,256,1,1025,1,1046,1,1526,0,1751,1,1016,1,991,1,1208,1,202,1,1462,0,1599,2.5,2.91666666666667,2.42424242424242,2.61363636363636,2.54385964912281,2611,1786.85714285714,2439.55078125,2279.13597470238,0.5,0.583333333333333,0.484848484848485,0.508771929824561,1211.58333333333,1354.5,1405.48484848485,1353.9298245614,724.351428813558,777.925271007908,529.960972691157,623.164758644165
"ctl2k11","M","kinder","school5","school5_kinder","control_2","participant",27,10,16473.926,9,18357.2,8,47002.34,81833.466,1,1255,1,1373,1,1547,0,2000,1,563,1,1004,1,1033,1,1227,1,1001,1,1450,0,2000,1,1090,0,2000,1,493,1,966,0,2000,1,568,0,2000,0,2000,1,1195,0,2000,1,440,1,1972,1,1635,1,1869,0,1882,0,2000,0,1180,0,860,0,1634,0,1101,0,2000,1,594,0,134,0,278,1,1725,0,2000,0,238,0,1744,0,1771,0,800,0,1264,0,2000,0,2000,0,1889,0,1165,0,469,0,2000,1,1300,0,1423,0,971,1,975,1,939,1,1191,0,1273,0,1220,0,2996,6.82183952920425,2.91666666666667,1.06060606060606,3.59970408549233,2.10526315789474,1385.16,1780.16326530612,5787.12244897959,2984.14857142857,0.833333333333333,0.75,0.242424242424242,0.473684210526316,1295.25,1439.08333333333,1360.15151515152,1363.10526315789,416.860152045787,662.703342150143,638.208142047528,596.1356114956
"ctl2k12","F","kinder","school5","school5_kinder","control_2","participant",28,10,17059,6,19283,12,51940,88282,1,1191,1,1150,0,2000,1,1256,1,1273,1,1159,0,2000,1,1261,1,1767,1,1448,1,1442,1,1112,1,1641,1,1259,1,1993,0,2000,1,1726,0,2000,0,161,0,2000,0,2000,1,1094,0,2000,1,1409,0,2000,0,2000,1,282,0,2000,0,2000,0,12,1,1392,0,2000,1,76,1,1826,0,2000,0,728,0,2000,1,350,0,2000,1,1529,1,1802,1,1545,0,2000,1,1587,0,2000,1,1786,0,2000,0,2000,0,300,0,2000,0,2000,1,307,0,2000,0,2000,0,2000,0,2000,1,2418,6.59079715960927,2.5,1.81818181818182,3.63632632593036,2.45614035087719,1567.08,3040.66666666667,3706,2771.24888888889,0.833333333333333,0.5,0.363636363636364,0.491228070175439,1421.58333333333,1606.91666666667,1573.93939393939,1548.80701754386,324.255639421999,560.109641593555,706.462664414845,609.946848931367
"ctl2k13","F","kinder","school5","school5_kinder","control_2","drop-out",31,10,14293,8,12938,13,48093,78672,0,907,1,1078,1,1234,1,956,1,1378,1,1190,0,2000,1,735,1,1187,1,1075,1,1107,1,2261,0,2000,1,932,1,1470,1,1766,1,1360,1,1465,1,1432,1,1989,1,1333,0,2000,0,121,0,334,0,2000,0,2000,0,1990,0,2000,1,1756,0,208,1,1576,0,1680,1,1172,1,1257,0,2000,0,1228,0,2000,0,1476,0,2000,1,1721,1,1086,1,1277,0,1611,0,1669,1,1297,0,911,1,1210,0,949,0,1150,1,962,0,2000,0,1121,0,1353,0,1162,1,972,1,1122,1,1228,6.84967871999519,3.33333333333333,1.96969696969697,4.05090300767516,2.71929824561404,1464.12,2202.5625,3248.44970414201,2305.04406804734,0.833333333333333,0.666666666666667,0.393939393939394,0.543859649122807,1259,1350.16666666667,1428.60606060606,1376.38596491228,442.906310634653,616.333415277704,436.958017104757,476.403706144348
"ctl2k14","F","kinder","school5","school5_kinder","control_2","participant",50,12,13166,9,14696,29,44886,72748,1,1228,1,1123,1,1130,1,1224,1,1168,1,1109,1,1049,1,1037,1,1020,1,957,1,1078,1,1043,0,2000,0,439,1,980,1,1123,0,2000,1,1242,1,1014,1,1379,1,1166,1,1153,1,1045,1,1155,1,1956,0,2000,1,1303,0,2000,1,1523,1,1250,1,1504,1,1131,1,1139,1,1055,1,1529,1,1194,1,993,1,1139,1,1341,1,1347,1,1136,1,1258,1,1397,1,1166,0,1060,1,1389,1,1734,1,1391,1,1130,1,1246,1,1102,0,2000,1,1121,1,1199,1,1697,1,1235,1,1221,7.81630638728599,3.75,6.84592550980295,6.13741063236298,7.02313027116383,1097.16666666667,1519.55555555556,1484.25445897741,1366.99222706654,1,0.75,0.878787878787879,0.87719298245614,1097.16666666667,1224.66666666667,1360.18181818182,1276.28070175439,82.5445701461099,426.823858354481,294.556494426945,313.522541590255
"ctl2k15","M","kinder","school5","school5_kinder","control_2","participant",39,12,12480,0,11277,18,36024,59781,1,874,1,837,1,824,1,977,1,1115,1,1496,1,1169,1,1071,1,994,1,945,1,919,1,1259,0,837,0,803,0,962,0,855,0,1116,0,1438,0,1114,0,841,0,837,0,832,0,808,0,834,0,1680,1,1090,1,866,1,916,0,769,0,856,0,1051,0,2000,0,1546,0,935,1,1056,1,1059,1,840,0,1345,1,935,0,1417,0,1160,0,937,1,1008,1,1365,0,966,1,839,0,885,1,1368,1,721,0,874,0,1000,1,1434,1,1160,0,2000,1,12,0,855,0,1079,8.10649520813494,0,2.27272727272727,3.45974082695407,2.36842105263158,1040,NA,2303.24285714286,NA,1,0,0.545454545454545,0.684210526315789,1040,939.75,1091.63636363636,1048.78947368421,196.398481756768,192.371858176246,378.172647260962,316.567062227292
"dig501","M","fifth","school2","school2_fifth","digital","participant",56,12,11454,12,11062,32,41715,64231,1,765,1,687,1,747,1,832,1,741,1,865,1,923,1,1441,1,1017,1,1573,1,960,1,903,1,1105,1,948,1,813,1,830,1,947,1,688,1,1089,1,1008,1,950,1,1061,1,891,1,732,1,1130,1,1260,1,934,1,1240,1,1217,1,1244,1,1770,1,1191,1,1079,1,1042,1,1233,0,2000,1,1219,1,1346,1,1153,1,1321,1,1328,1,1001,1,1076,1,1124,1,1488,1,878,1,1501,1,1224,1,1040,1,1348,1,1310,1,1584,1,1199,1,947,1,1900,1,1143,1,1245,8.40980618771068,8.21622586761105,7.35588802503836,7.99397336012003,7.75293650163477,954.5,921.833333333333,1279.8779296875,1052.07042100694,1,1,0.96969696969697,0.982456140350877,954.5,921.833333333333,1264.09090909091,1126.85964912281,277.312918100572,135.627051024849,256.966481719451,287.963256497651
"dig502","M","fifth","school2","school2_fifth","digital","drop-out",57,12,9626,12,10869,33,37656,58151,1,766,1,768,1,774,1,766,1,876,1,766,1,773,1,791,1,761,1,862,1,813,1,910,1,929,1,827,1,905,1,837,1,884,1,873,1,908,1,875,1,1106,1,976,1,770,1,979,1,903,1,1010,1,827,1,1197,1,1019,1,1002,1,1076,1,1053,1,1258,1,1147,1,978,1,1352,1,1051,1,1082,1,1079,1,1264,1,1162,1,1140,1,1127,1,1080,1,1169,1,1063,1,1046,1,1208,1,1166,1,1094,1,1090,1,1258,1,1411,1,1288,1,1910,1,1038,1,1108,8.78243263372034,8.37685578193936,7.81503070583165,8.32477304049712,8.01321285856725,802.166666666667,905.75,1141.09090909091,949.669191919192,1,1,1,1,802.166666666667,905.75,1141.09090909091,1020.19298245614,51.6383108894467,86.7568441104216,183.585192015241,207.044201508871
"dig503","F","fifth","school2","school2_fifth","digital","participant",51,12,11600,12,12564,27,46010,70174,1,891,1,869,1,912,1,842,1,817,1,1039,1,1060,1,1020,1,1127,1,995,1,949,1,1079,1,1157,1,997,1,916,1,946,1,1149,1,1090,1,890,1,1083,1,1145,1,1069,1,1087,1,1035,1,1440,1,1167,1,1218,1,1555,1,1979,1,1450,1,1312,1,1240,1,1196,1,1274,1,1097,1,1815,1,1418,1,1125,1,1451,1,1477,1,1305,1,1367,1,1088,0,1531,0,2000,0,2000,1,1663,1,1155,1,1192,0,1065,1,1460,0,2000,0,254,1,1430,1,1400,1,1535,1,1351,8.14498620642245,7.86132665834403,6.28426635907223,7.4301930746129,7.15183467180159,966.666666666667,1047,1682.13991769547,1231.93552812071,1,1,0.818181818181818,0.894736842105263,966.666666666667,1047,1394.24242424242,1231.12280701754,101.095214645612,91.4489425357619,340.806857903328,328.560609225813
"dig504","M","fifth","school2","school2_fifth","digital","participant",24,6,19502,9,16938,9,48482,84922,1,1056,1,1105,0,2000,0,2000,0,2000,1,1072,1,876,1,809,0,2000,0,2000,0,2000,1,2584,1,1795,1,1292,0,2000,0,472,1,1287,1,1135,1,1214,1,1502,0,2000,1,898,1,1775,1,1568,0,2000,0,2000,0,2000,0,425,0,2000,0,2000,0,1812,0,2000,1,564,0,1526,1,1229,0,2000,1,472,0,1969,1,1310,0,1314,0,1127,0,2000,0,2000,1,1557,0,953,1,1506,0,1163,1,818,0,2000,0,913,0,1209,1,1363,0,2000,1,1078,0,1726,0,1127,0,1321,2.5,3.75,1.36363636363636,2.53787878787879,2.10526315789474,2500.66666666667,1846.81481481481,4032.11111111111,2793.1975308642,0.5,0.75,0.272727272727273,0.421052631578947,1625.16666666667,1411.5,1469.15151515152,1489.85964912281,594.693019867215,456.880031995669,504.290474405136,511.157734901737
"dig505","M","fifth","school2","school2_fifth","digital","participant",56,12,10681,12,11847,32,37057,59585,1,882,1,875,1,824,1,950,1,745,1,649,1,1318,1,783,1,754,1,777,1,817,1,1307,1,1003,1,959,1,913,1,1421,1,1302,1,794,1,902,1,991,1,832,1,868,1,901,1,961,1,1076,1,886,1,1001,1,1020,1,1161,1,877,1,1819,1,1133,1,1406,1,937,1,1031,1,1038,1,817,1,1263,1,1021,1,1041,1,858,1,1048,1,1047,1,909,1,1131,1,1100,1,1184,0,2000,1,1289,1,1069,1,1032,1,1387,1,1043,1,801,1,1034,1,1029,1,1569,8.61782281434978,8.25030259690623,7.79941203346165,8.22251248157255,7.94610842727727,890.083333333333,987.25,1129.7666015625,1002.36664496528,1,1,0.96969696969697,0.982456140350877,890.083333333333,987.25,1122.93939393939,1045.35087719298,211.588562301864,187.045023748537,263.756272365457,254.668235948268
"dig506","F","fifth","school2","school2_fifth","digital","participant",55,12,14107,11,14757,32,39955,68819,1,1298,1,1112,1,1044,1,1178,1,1147,1,1020,1,1231,1,1240,1,1260,1,1266,1,1172,1,1139,0,2000,1,1126,1,1158,1,962,1,1145,1,1218,1,1094,1,1258,1,1163,1,1272,1,1176,1,1185,1,1086,1,961,1,1075,1,1027,1,874,1,968,1,1063,1,1121,0,2000,1,1149,1,1292,1,1076,1,1119,1,1314,1,1454,1,1412,1,1154,1,1153,1,1132,1,1144,1,1300,1,1262,1,1123,1,1209,1,1018,1,1195,1,1389,1,1247,1,1262,1,1245,1,1516,1,1099,1,1516,7.61570862933914,7.22768775535808,7.52178217265385,7.45505951911702,7.48093890803906,1175.58333333333,1265.15702479339,1223.1591796875,1221.29984593807,1,0.916666666666667,0.96969696969697,0.964912280701754,1175.58333333333,1229.75,1210.75757575758,1207.35087719298,88.0314595970547,255.586002248665,210.001492599313,199.71162166878
"dig507","M","fifth","school2","school2_fifth","digital","participant",56,12,10961,12,12583,32,39888,63432,1,834,1,834,1,1005,1,958,1,853,1,841,1,913,1,944,1,911,1,978,1,1073,1,817,1,1100,1,855,1,864,1,1014,1,1488,1,1049,1,994,1,984,1,1008,1,1269,1,992,1,966,1,1245,1,1069,1,956,1,908,1,914,1,1209,0,1102,1,1713,1,1217,1,1058,1,1259,1,1217,1,1162,1,1032,1,1347,1,1137,1,1072,1,1126,1,1185,1,943,1,1693,1,1497,1,1171,1,1684,1,1042,1,1040,1,1112,1,1253,1,1531,1,1233,1,1501,1,1171,1,1089,8.32278857186372,8.06294680504161,7.47370943975724,7.95314827222086,7.80621526948056,913.416666666667,1048.58333333333,1249.939453125,1070.646484375,1,1,0.96969696969697,0.982456140350877,913.416666666667,1048.58333333333,1208.72727272727,1112.84210526316,80.768421296865,174.740045019261,218.346810247951,222.142231582902
"dig508","M","fifth","school2","school2_fifth","digital","participant",53,12,11908,12,11533,29,43729,67170,1,1917,1,1067,1,868,1,737,1,880,1,793,1,899,1,909,1,970,1,1004,1,935,1,929,1,1236,1,982,1,890,1,764,1,1036,1,996,1,890,1,1082,1,1102,1,877,1,761,1,917,1,1329,1,1595,1,936,1,1239,1,1097,1,1306,1,925,1,933,1,1217,1,1500,1,1403,1,982,1,949,0,1237,1,1268,1,1399,1,1215,1,1433,1,1268,1,1602,1,1319,1,1123,1,1416,1,1313,0,2000,0,2000,1,1663,1,1064,1,1367,1,1006,1,1253,1,1372,0,2000,8.30145163347251,8.21034172598387,6.79708403316961,7.769625797542,7.53388868687604,992.333333333333,961.083333333333,1431.9096313912,1128.44209935262,1,1,0.878787878787879,0.929824561403509,992.333333333333,961.083333333333,1325.12121212121,1178.42105263158,304.090098291259,139.909359186149,292.33293921227,317.909912406038
"dig509","F","fifth","school2","school2_fifth","digital","participant",57,12,10578,12,12117,33,41477,64172,1,950,1,1003,1,872,1,831,1,810,1,778,1,820,1,865,1,1138,1,928,1,846,1,737,1,1269,1,1051,1,924,1,1096,1,1187,1,970,1,867,1,1042,1,929,1,968,1,870,1,944,1,1649,1,1283,1,1099,1,1848,1,1550,1,1270,1,1062,1,1391,1,1447,1,1013,1,1261,1,1237,1,1091,1,1239,1,1332,1,1281,1,1005,1,1199,1,1257,1,1210,1,1161,1,1124,1,1323,1,1331,1,1015,1,1323,1,1581,1,1269,1,1201,1,961,1,1135,1,1235,1,1094,8.5012553187693,8.1536123435317,7.46770758354661,8.04085841528254,7.80230586329557,881.5,1009.75,1256.87878787879,1049.37626262626,1,1,1,1,881.5,1009.75,1256.87878787879,1125.82456140351,109.573138712336,124.402663666309,194.234033702863,229.687685689489
"dig510","F","fifth","school2","school2_fifth","digital","participant",55,12,12581,11,13699,32,44176,70456,1,994,1,982,1,1006,1,1122,1,1048,1,972,1,1060,1,1065,1,1251,1,1117,1,1059,1,905,1,1397,1,1235,1,1067,1,965,1,1093,1,1019,1,970,1,1084,0,1240,1,1374,1,1110,1,1145,1,1391,1,1129,1,1385,1,1429,1,1160,1,1117,1,1049,0,1089,1,1449,1,1377,1,1220,1,1655,1,1381,1,1342,1,1465,1,1445,1,1246,1,1385,1,1227,1,1158,1,1233,1,1235,1,1627,1,1403,1,1454,1,1463,1,1606,1,1394,1,1246,1,1144,1,1532,1,1315,1,1425,7.92029804328833,7.40091598550905,7.00936985923661,7.443527962678,7.30581538808791,1048.41666666667,1235.60330578512,1388.5458984375,1224.18862362976,1,0.916666666666667,0.96969696969697,0.964912280701754,1048.41666666667,1141.58333333333,1338.66666666667,1236.0701754386,89.0653063087911,143.198818134618,158.248156913964,188.567992630275
"dig511","M","fifth","school2","school2_fifth","digital","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dig512","F","fifth","school2","school2_fifth","digital","participant",57,12,10406,12,12797,33,38887,62090,1,820,1,850,1,918,1,793,1,815,1,764,1,849,1,813,1,989,1,918,1,1026,1,851,1,946,1,1675,1,990,1,1150,1,1092,1,921,1,980,1,973,1,915,1,1061,1,1128,1,966,1,1138,1,967,1,973,1,1183,1,1215,1,1192,1,1036,1,1058,1,1260,1,1088,1,1138,1,1703,1,1388,1,1108,1,1333,1,1375,1,1331,1,1247,1,1308,1,1203,1,1172,1,1279,1,1218,1,1284,1,1199,1,1082,1,1049,1,1118,1,1257,1,962,1,969,1,1006,1,1048,8.52089565649637,8.10791137316547,7.59677350574509,8.07519351180231,7.90050212343532,867.166666666667,1066.41666666667,1178.39393939394,1037.32575757576,1,1,1,1,867.166666666667,1066.41666666667,1178.39393939394,1089.29824561404,79.8576384840074,207.260687117076,155.111439655885,196.983045400965
"dig513","F","fifth","school2","school2_fifth","digital","participant",56,12,11889,12,11959,32,43496,67344,1,1605,1,1074,1,1006,1,836,1,904,1,942,1,784,1,914,1,1037,1,956,1,1030,1,801,1,994,1,940,1,1012,1,1021,1,1034,1,907,1,991,1,973,1,970,1,1006,1,1059,1,1052,1,1205,1,1028,1,1000,1,1780,1,1207,1,1242,1,1132,1,1238,1,1513,1,1301,1,1107,1,1423,1,1205,1,1548,1,1164,1,1214,1,1237,1,947,1,1146,1,1276,1,1697,1,1576,1,1522,1,1192,1,1128,1,1498,1,1243,1,1149,1,1032,1,1035,0,2000,1,1409,1,2102,8.21181159861872,8.06573596382729,7.34676483544031,7.87477079929544,7.73625344862245,990.75,996.583333333333,1337.2734375,1108.20225694444,1,1,0.96969696969697,0.982456140350877,990.75,996.583333333333,1318.06060606061,1181.47368421053,214.86660766836,44.5348858829352,277.289891110587,281.973219679709
"dig514","F","fifth","school2","school2_fifth","digital","participant",35,12,14884,7,17484,16,46475,78843,1,1380,1,1041,1,1216,1,1662,1,1253,1,999,1,1018,1,1405,1,1066,1,1188,1,1193,1,1463,1,1462,1,1094,0,2000,1,1200,0,2000,0,2000,0,677,1,1985,0,2000,1,278,1,1208,1,1580,0,2000,0,1843,1,1615,1,1912,0,1412,1,924,1,1105,0,1163,0,2000,0,2000,0,1004,1,1170,1,1286,1,1098,0,1566,1,1137,0,1516,0,1268,1,934,1,1361,0,1809,1,982,0,2000,1,941,1,1128,0,1225,0,1539,1,1221,1,1105,1,1540,0,1265,0,1888,0,1518,7.54651297026066,2.91666666666667,2.42424242424242,4.29580735372325,3.07017543859649,1240.33333333333,2156.81632653061,2508.38671875,1968.51212620465,1,0.583333333333333,0.484848484848485,0.614035087719298,1240.33333333333,1457,1408.33333333333,1383.21052631579,203.94666563649,582.439540366052,356.10801264036,391.386671101341
"dig515","M","fifth","school2","school2_fifth","digital","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dig516","M","fifth","school2","school2_fifth","digital","participant",53,12,11609,9,12716,32,42270,66595,1,951,1,902,1,897,1,837,1,948,1,917,1,842,1,848,1,913,1,1711,1,1047,1,796,0,2000,0,213,1,1228,1,945,1,1300,1,1004,1,844,1,940,0,947,1,1116,1,1124,1,1055,1,1409,1,1926,1,1204,1,1308,1,980,1,1038,1,1313,1,1142,1,1454,1,1246,1,993,1,1597,1,1059,1,986,1,1431,1,1341,0,1186,1,1265,1,1443,1,1507,1,1321,1,1144,1,1232,1,1396,1,1197,1,1236,1,1235,1,1232,1,1322,1,1067,1,1125,1,1057,1,1878,8.33659183067238,3.75,7.31169153890611,6.46609445652616,7.34432602492045,967.416666666667,1415.7037037037,1323.99609375,1235.70548804012,1,0.75,0.96969696969697,0.929824561403509,967.416666666667,1059.66666666667,1280.90909090909,1168.33333333333,243.276669409107,402.749038333784,223.60796660064,301.177471016042
