"id","sex","grade","school","class_id","condition","status","age_mths","ed_level","esp_fl","foreign_born","activity","name","time","attendence","total_points_pre","fwd_att_pre","bwd_att_pre","total_points_post","fwd_att_post","bwd_att_post","nih_score_overall_pre","nih_score_hearts_pre","nih_score_flowers_pre","nih_score_mixed_pre","nih_score_overall_57_pre","ies_hearts_pre","ies_flowers_pre","ies_mixed_pre","ies_overall_pre","hnf_total_pre","score_hearts_pre","score_flowers_pre","score_heart_flowers_pre","time_seconds_hearts_pre","time_seconds_flowers_pre","time_seconds_heart_flowers_pre","total_time_pre","acc_prop_hearts_pre","acc_prop_flowers_pre","acc_prop_mixed_pre","acc_prop_overall_pre","rt_mean_hearts_pre","rt_mean_flowers_pre","rt_mean_mixed_pre","rt_mean_overall_pre","rt_sd_hearts_pre","rt_sd_flowers_pre","rt_sd_mixed_pre","rt_sd_overall_pre","nih_score_overall_post","nih_score_hearts_post","nih_score_flowers_post","nih_score_mixed_post","nih_score_overall_57_post","ies_hearts_post","ies_flowers_post","ies_mixed_post","ies_overall_post","hnf_total_post","score_hearts_post","score_flowers_post","score_heart_flowers_post","time_seconds_hearts_post","time_seconds_flowers_post","time_seconds_heart_flowers_post","total_time_post","acc_prop_hearts_post","acc_prop_flowers_post","acc_prop_mixed_post","acc_prop_overall_post","acc_prop_overall_gain","rt_mean_hearts_post","rt_mean_flowers_post","rt_mean_mixed_post","rt_mean_overall_post","rt_sd_hearts_post","rt_sd_flowers_post","rt_sd_mixed_post","rt_sd_overall_post","dccs_tv_score_pre","dccs_mean_acc_pre","dccs_mean_rt_pre","dccs_tv_score_post","dccs_mean_acc_post","dccs_mean_rt_post","precalc_puntaje_total_pre","precalc_puntaje_ambito_1_pre","precalc_puntaje_ambito_2_pre","precalc_puntaje_ambito_3_pre","precalc_puntaje_total_post","precalc_puntaje_ambito_1_post","precalc_puntaje_ambito_2_post","precalc_puntaje_ambito_3_post","tejas_puntaje_total_pre","tejas_puntaje_ambito_1_pre","tejas_puntaje_ambito_2_pre","tejas_puntaje_ambito_3_pre","tejas_puntaje_ambito_4_pre","tejas_puntaje_ambito_5_pre","tejas_puntaje_ambito_6_pre","tejas_puntaje_ambito_7_pre","tejas_puntaje_ambito_letra_pre","tejas_puntaje_total_post","tejas_puntaje_ambito_1_post","tejas_puntaje_ambito_2_post","tejas_puntaje_ambito_3_post","tejas_puntaje_ambito_4_post","tejas_puntaje_ambito_5_post","tejas_puntaje_ambito_6_post","tejas_puntaje_ambito_7_post","tejas_puntaje_ambito_letra_post","gain_corsi","gain_hnf_overall","gain_hnf_hearts","gain_hnf_flowers","gain_hnf_mixed","gain_hnf_57","gain_hnf_ies","gain_dccs","gain_precalc","gain_tejas","z_gain_corsi","z_gain_hnf_overall","z_gain_hnf_57","z_gain_hnf_ies","z_gain_dccs","z_gain_precalc","z_gain_tejas","condition2","cond_grade","cond_grade2"
"digk12","F","kinder","school2","school2_kinder","digital","participant",76,2,FALSE,FALSE,FALSE,NA,NA,15,2,2,0,5,1,0,4.48379179031758,7.9968299164073,3.33333333333333,2.12121212121212,2.98245614035088,1093.41666666667,1648.125,3248.64795918367,1996.72987528345,34,12,8,14,13121,14064,47895,75080,1,0.666666666666667,0.424242424242424,0.596491228070175,1093.41666666667,1172,1451.36363636364,1317.19298245614,329.113259955882,479.854333957902,335.549625445125,395.855016686146,5.68710451710385,7.89131186722038,7.04878956287904,2.12121212121212,3.24561403508772,1104,1383.96694214876,3171.87244897959,1886.61313037612,37,12,11,14,13248,15044,48752,77044,1,0.916666666666667,0.424242424242424,0.649122807017544,0.0526315789473685,1104,1253.66666666667,1447.0303030303,1334.10526315789,258.614490207828,260.44030316975,379.84655494427,359.382639506901,3.95833333333333,0.791666666666667,2736.89473684211,7.15282564592163,1,1631.66666666667,36,10,11,15,64,17,21,26,27,9,4,2,6,0,3,3,2,56,14,8,14,4,7,6,3,21,3,1.20331272678626,-0.105518049186917,3.71545622954571,0,0.263157894736842,-110.116744907329,3.19449231258829,28,29,0.28079060999459,0.563916360376865,-0.135167857858099,0.170898241245323,2.04646996807372,2.82026167904932,2.74996441062362,"digital","digital_kinder","digital_kinder"
"digk13","M","kinder","school2","school2_kinder","digital","participant",73.2666666666667,4,FALSE,FALSE,FALSE,NA,NA,24,0,3,0,3,1,0,2.95283574153563,0.833333333333333,6.3585072246069,1.66666666666667,2.10526315789474,8484,1741.78512396694,3583.8,4603.19504132231,17,2,7,8,22733,19563,44484,86780,0.166666666666667,0.583333333333333,0.242424242424242,0.298245614035088,1894.41666666667,1630.25,1348,1522.45614035088,533.3786746825,255.774092440255,623.733166105507,584.050911130169,3.32070707070707,3.33333333333333,3.75,2.87878787878788,3.15789473684211,1963.5,2301.48148148148,2462.01939058172,2242.33362402107,36,8,9,19,17367,21535,54318,93220,0.666666666666667,0.75,0.575757575757576,0.631578947368421,0.333333333333333,1363.91666666667,1794.58333333333,1615.69696969697,1600.35087719298,492.346784350833,233.226561068586,447.436132652505,439.205268119429,3.54166666666667,0.708333333333333,3991.75,6.81989206571406,0.916666666666667,1848.81818181818,48,17,20,11,52,17,21,14,36,8,6,9,5,1,4,3,10,51,5,6,15,5,12,5,3,27,3,0.367871329171436,2.5,-2.6085072246069,1.21212121212121,1.05263157894737,-2360.86141730125,3.2782253990474,4,15,0.28079060999459,-0.0921762783196944,0.413459339702503,-2.17675452647816,2.10810089963004,-0.0749896168995772,1.07921427609039,"digital","digital_kinder","digital_kinder"
"digk14","M","kinder","school2","school2_kinder","digital","participant",67.1666666666667,4,FALSE,FALSE,FALSE,NA,NA,18,3,1,0,4,2,0,5.39579642193832,8.49799532642103,3.75,3.93939393939394,6.96603831657592,943.833333333333,1559.40740740741,1459.37130177515,1320.87068083863,47,12,9,26,11326,14514,38938,64778,1,0.75,0.787878787878788,0.824561403508772,943.833333333333,1209.5,1179.93939393939,1136.45614035088,196.913378895084,347.734355245756,341.226642002235,328.802973471057,7.09075070248219,7.3725029636258,7.69398170195748,6.20576744186327,6.76467406203672,1349.08333333333,1156.58333333333,1753.20987654321,1419.62551440329,51,12,12,27,16189,13879,49700,79768,1,1,0.818181818181818,0.894736842105263,0.0701754385964912,1349.08333333333,1156.58333333333,1506.06060606061,1399.43859649123,322.051508679007,224.452245714006,315.588234432339,327.202701347993,6.11516859941453,0.958333333333333,2592.4347826087,7.57679472878488,1,1644.20833333333,49,16,21,12,54,17,21,16,37,10,8,8,4,1,5,1,9,52,13,8,11,5,3,6,6,14,1,1.69495428054386,-1.12549236279522,3.94398170195748,2.26637350246933,-0.201364254539198,98.7548335646625,1.46162612937035,5,15,-0.293201244690484,0.950014541791638,-0.457977205476811,0.38876299743599,0.771010509328805,0.04564585376496,1.07921427609039,"digital","digital_kinder","digital_kinder"
"digk15","F","kinder","school2","school2_kinder","digital","participant",67.7666666666667,2,FALSE,FALSE,FALSE,NA,NA,20,3,3,0,6,1,0,5.74134237639307,7.29323660173222,6.59745719411367,3.33333333333333,3.7719298245614,1257.9173553719,1632.12,2034.27272727273,1641.43669421488,43,11,10,22,14684,15876,47893,78453,0.916666666666667,0.833333333333333,0.666666666666667,0.754385964912281,1223.66666666667,1323,1451.30303030303,1376.36842105263,312.340529007374,499.98436339186,419.311748944661,421.488842064606,7.83453909616526,7.76072087455992,8.34583208127667,7.39706433265919,7.57404764952146,1096.41666666667,1016.83333333333,1140.54318418314,1084.59772806105,55,12,12,31,13157,12202,35804,69157,1,1,0.939393939393939,0.964912280701754,0.210526315789474,1096.41666666667,1016.83333333333,1084.9696969697,1073.0350877193,334.767343452769,462.595215424169,424.020082428923,409.469167028321,7.03620127951322,0.875,1926.95238095238,7.69778857186372,0.875,1003.90476190476,45,13,18,14,54,17,21,16,33,7,5,8,6,1,3,3,9,56,16,8,11,4,7,5,5,18,3,2.09319671977219,0.467484272827707,1.748374887163,4.06373099932586,3.80211782496006,-556.838966153829,0.661587292350501,9,23,0.28079060999459,1.26276410572303,2.32415372261889,-0.295058058452352,0.18214963136688,0.528187736423109,2.03392863868081,"digital","digital_kinder","digital_kinder"
"digk16","M","kinder","school2","school2_kinder","digital","participant",74,3,FALSE,TRUE,TRUE,"sports",60,22,4,2,0,6,1,0,4.47964078936608,8.09801327718914,2.91666666666667,2.42424242424242,3.07017543859649,1081.83333333333,2151.91836734694,2821.11328125,2018.28832731009,35,12,7,16,12982,15282,44103,72367,1,0.583333333333333,0.484848484848485,0.614035087719298,1081.83333333333,1273.5,1336.45454545455,1269.59649122807,314.553314843109,333.611777642544,419.006495393351,389.63182528277,4.82381333167333,7.5396218132018,3.75,3.18181818181818,3.59649122807018,1187.40495867769,1772.88888888889,2183.68707482993,1714.6603074655,41,11,9,21,13973,17967,50547,82487,0.916666666666667,0.75,0.636363636363636,0.719298245614035,0.105263157894737,1164.41666666667,1497.25,1531.66666666667,1447.10526315789,360.282328265773,366.076774113648,439.344303100275,428.948451956748,5.59447914178367,0.833333333333333,1956.35,5,1,4128,48,17,14,17,59,17,21,21,49,11,4,15,6,8,4,1,23,59,15,9,12,6,6,6,5,18,2,0.344172542307252,-0.558391463987335,0.833333333333333,0.757575757575758,0.526315789473684,-303.628019844588,-0.594479141783672,11,10,-0.00620531734794668,-0.110787517422785,0.0477078746621008,-0.0309448579583548,-0.742365965823312,0.769458677752183,0.482517799471375,"digital","digital_kinder","digital_kinder"
"digk17","F","kinder","school2","school2_kinder","digital","participant",70.7333333333333,2,FALSE,FALSE,TRUE,"dance",60,22,2,2,0,3,1,0,3.14430122003941,7.46320669042126,0,1.96969696969697,2.19298245614035,1327.25,NA,3061.18934911243,NA,25,12,0,13,15927,15729,43824,75480,1,0,0.393939393939394,0.43859649122807,1327.25,1310.75,1328,1324.21052631579,259.112865895785,366.763268954983,433.425022351041,383.414953171873,2.96717171717172,3.75,3.33333333333333,1.81818181818182,2.54385964912281,1509.48148148148,1925.8125,3682.47916666667,2372.59104938272,29,9,8,12,14570,18144,43362,76076,0.75,0.666666666666667,0.363636363636364,0.508771929824561,0.0701754385964913,1214.16666666667,1512,1314,1334.66666666667,489.082040586487,433.435745473935,490.407356184631,481.059631488259,2.91666666666667,0.583333333333333,3203.42857142857,6.3673074625301,0.916666666666667,1985.77272727273,51,17,21,13,58,17,21,20,27,9,4,2,6,0,3,3,2,56,7,8,14,5,12,5,5,26,1,-0.177129502867693,-3.71320669042126,3.33333333333333,-0.151515151515151,0.350877192982456,NA,3.45064079586343,7,29,-0.293201244690484,-0.520178810879409,-0.074209280351366,NA,2.23500559130906,0.286916795094034,2.74996441062362,"digital","digital_kinder","digital_kinder"
"digk18","M","kinder","school2","school2_kinder","digital","participant",68.9333333333333,1,FALSE,FALSE,FALSE,NA,NA,22,0,3,0,4,1,0,2.37373737373737,3.33333333333333,1.66666666666667,2.12121212121212,2.28070175438596,2254.125,4405.5,3361.79081632653,3340.47193877551,26,8,4,14,20022,17685,46541,84248,0.666666666666667,0.333333333333333,0.424242424242424,0.456140350877193,1668.5,1473.75,1410.33333333333,1478.0350877193,360.621307291634,434.604339391799,533.400685851328,485.495621758701,5.83316443823461,7.61578198636323,7.30795375258303,2.57575757575758,3.50877192982456,1183.63636363636,1287.83333333333,2874.31141868512,1781.92703855161,40,11,12,17,13935,15454,48815,78204,0.916666666666667,1,0.515151515151515,0.701754385964912,0.245614035087719,1161.25,1287.83333333333,1479.24242424242,1372,346.060983853214,394.563932677199,478.015234478923,449.9862696318,2.91666666666667,0.583333333333333,2645.69230769231,5.45600116588831,0.833333333333333,2292.75,50,17,14,19,65,17,21,27,41,7,6,12,6,4,3,3,16,62,15,8,13,6,9,6,5,22,4,3.45942706449724,4.2824486530299,5.64128708591636,0.454545454545455,1.2280701754386,-1558.5449002239,2.53933449922164,15,21,0.567786537337127,2.3356983348588,0.535376494715971,-1.33989345777972,1.56424737170602,1.25200056041033,1.7952500480332,"digital","digital_kinder","digital_kinder"
"digk19","M","kinder","school2","school2_kinder","digital","participant",75.1666666666667,2,FALSE,FALSE,FALSE,NA,NA,22,2,2,0,2,3,0,4.62327055927611,8.26375107176772,3.33333333333333,2.27272727272727,3.07017543859649,1116.41666666667,1627.6875,2344.57142857143,1696.2251984127,35,12,8,15,13397,12280,38925,64602,1,0.666666666666667,0.454545454545455,0.614035087719298,1116.41666666667,1023.33333333333,1179.54545454545,1133.36842105263,392.864412959098,247.452964615439,564.660688539426,477.967633078514,5.85935608635506,3.75,7.78048093009074,6.04758732897444,6.57031750593196,1314.96296296296,1029.71900826446,1761.62962962963,1368.77053361902,47,9,11,27,14876,12383,50161,77420,0.75,0.916666666666667,0.818181818181818,0.824561403508772,0.210526315789474,1239.66666666667,1031.91666666667,1489.72727272727,1340.70175438596,604.182894243928,418.093173246289,439.476981246407,502.107485821807,2.5,0.5,2928.5,6.02874057962778,1,2610.66666666667,47,17,18,12,59,17,21,21,27,9,4,2,6,0,3,3,2,31,10,4,8,1,2,3,3,10,0,1.23608552707895,-4.51375107176772,4.44714759675741,3.77486005624716,3.50014206733547,-327.45466479368,3.52874057962778,12,4,-0.580197172033021,0.589653644982217,2.11430237867892,-0.0557973832786994,2.29249018469133,0.890094148416721,-0.233517972471441,"digital","digital_kinder","digital_kinder"
"digk20","F","kinder","school2","school2_kinder","digital","participant",72.8,3,FALSE,FALSE,FALSE,NA,NA,24,3,2,0,6,1,0,3.07117006929544,6.94078293515906,0,2.27272727272727,2.36842105263158,1523.25,NA,2831.25333333333,NA,27,12,0,15,18279,17237,45105,80621,1,0,0.454545454545455,0.473684210526316,1523.25,1436.41666666667,1366.81818181818,1414.40350877193,144.499213587039,441.635896583957,267.861607754995,295.618290298312,5.82712609276739,7.946912962564,7.11022289149574,2.42424242424242,3.42105263157895,1047.91666666667,1408.95867768595,2788.88671875,1748.58735436754,39,12,11,16,12575,16207,44611,73393,1,0.916666666666667,0.484848484848485,0.684210526315789,0.210526315789474,1047.91666666667,1350.58333333333,1351.84848484848,1287.59649122807,193.15300498137,395.757606791497,374.273389483887,365.694830799101,6.59238618766837,1,1837.45833333333,7.54651297026066,1,1377.29166666667,46,14,17,15,54,14,21,19,36,8,6,9,5,1,4,3,10,39,10,4,10,6,2,4,3,12,3,2.75595602347194,1.00613002740494,7.11022289149574,0.151515151515151,1.05263157894737,NA,0.954126782592291,8,3,0.28079060999459,1.78324525691628,0.413459339702503,NA,0.397470504668485,0.407552265758572,-0.352857267795244,"digital","digital_kinder","digital_kinder"
"digk22","F","kinder","school2","school2_kinder","digital","participant",79.4333333333333,2,FALSE,FALSE,FALSE,NA,NA,18,4,1,0,6,1,0,3.35858585858586,3.75,3.75,2.57575757575758,3.07017543859649,1774.66666666667,1729.92592592593,2705.88581314879,2070.15946858046,35,9,9,17,17979,17677,45222,80878,0.75,0.75,0.515151515151515,0.614035087719298,1498.25,1473.08333333333,1370.36363636364,1418.91228070175,450.164843544713,409.120444220022,542.996881792487,494.50362127454,6.14114040020047,7.66867185837938,7.42141600888871,3.33333333333333,3.85964912280702,1293.81818181818,1329.42148760331,2015.93181818182,1546.39049586777,44,11,11,22,15046,14279,50112,79437,0.916666666666667,0.916666666666667,0.666666666666667,0.771929824561403,0.157894736842105,1253.83333333333,1189.91666666667,1518.54545454545,1393.63157894737,412.190563460714,266.028863209626,444.887632646512,427.37636606471,6.55884843137737,1,2211.08333333333,7.00777829908589,1,1527.41666666667,46,13,18,15,56,14,21,21,29,3,1,10,3,8,4,0,18,37,14,5,2,5,1,5,5,3,2,2.78255454161462,3.91867185837938,3.67141600888871,0.757575757575758,0.789473684210526,-523.768972712692,0.448929867708521,10,8,-0.00620531734794668,1.80413372617753,0.230583607182301,-0.260564202892935,0.0256251828210265,0.648823207087646,0.24383920882377,"digital","digital_kinder","digital_kinder"
"digk23","M","kinder","school2","school2_kinder","digital","participant",68.4333333333333,3,FALSE,FALSE,FALSE,NA,NA,20,0,3,0,2,2,0,1.84343434343434,2.5,1.66666666666667,1.36363636363636,1.66666666666667,2772.66666666667,3614.25,4542.18518518519,3643.03395061728,19,6,4,9,16951,18545,48549,84045,0.5,0.333333333333333,0.272727272727273,0.333333333333333,1412.58333333333,1545.41666666667,1471.18181818182,1474.47368421053,736.727957480462,446.049214229945,606.921198269669,598.406100321726,3.11868686868687,3.75,3.33333333333333,2.27272727272727,2.80701754385965,1443.40740740741,2152.5,2524.34285714286,2040.08342151675,32,9,8,15,13593,19480,46788,79861,0.75,0.666666666666667,0.454545454545455,0.56140350877193,0.228070175438596,1132.75,1623.33333333333,1387.51515151515,1383.52631578947,507.715404353839,365.682259826089,603.681575895569,557.634804498401,3.95833333333333,0.791666666666667,2302.15789473684,5.98412405639081,0.916666666666667,2248.57142857143,31,4,15,12,32,5,12,15,27,9,4,2,6,0,3,3,2,21,11,2,0,6,0,0,2,0,2,1.27525252525253,1.25,1.66666666666667,0.909090909090909,1.14035087719298,-1602.95052910053,2.02579072305747,1,-6,-0.00620531734794668,0.620412450153822,0.474417917209233,-1.3862110160587,1.18625842303151,-0.436896028893189,-1.42691092570947,"digital","digital_kinder","digital_kinder"
"mix501","M","fifth","school3","school3_fifth","mixed","participant",121.733333333333,1,FALSE,FALSE,FALSE,NA,NA,20,7,1,3,16,1,1,7.68436375344886,8.49311246755008,7.66586304774188,6.89411574505461,7.25771569990582,919.833333333333,1176,1473.15666666667,1189.66333333333,53,12,11,30,11038,12764,44121,67923,1,0.916666666666667,0.909090909090909,0.929824561403509,919.833333333333,1063.66666666667,1337,1191.63157894737,226.21222269579,174.52706658194,298.382095642483,314.168837204896,8.23811044110433,8.7770263295442,8.30297030188156,7.63433469188724,7.94335096348298,774.916666666667,944.416666666667,1209.1083984375,976.147243923611,56,12,12,32,9299,11333,38319,58951,1,1,0.96969696969697,0.982456140350877,0.0526315789473684,774.916666666667,944.416666666667,1161.18181818182,1034.22807017544,54.8658833111721,108.770365560857,217.520322979465,235.770319344292,6.88597478061368,0.916666666666667,1455.54545454545,8.85183478348526,1,785.166666666667,68,17,21,30,70,17,21,32,59,13,8,15,5,12,4,2,27,68,16,10,15,6,11,6,4,26,9,0.553746687655476,0.283913861994122,0.637107254139681,0.740218946832625,0.685635263577156,-213.516089409722,1.96586000287158,2,9,2.00276617404981,0.0537962037294747,0.158423403681442,0.0630469330631075,1.14214699384513,-0.316260558228652,0.363178504147572,"mixed","mixed_fifth","mixed_fifth"
"mix502","F","fifth","school3","school3_fifth","mixed","participant",130.4,2,FALSE,FALSE,FALSE,NA,NA,19,4,2,0,7,1,0,7.70894815054898,8.38936248358104,7.75427836074173,6.98320360732418,7.54500686917804,895.333333333333,1064.23140495868,1311.37117346939,1090.31197058713,51,12,11,28,10744,12731,37540,61015,1,0.916666666666667,0.848484848484849,0.894736842105263,895.333333333333,1060.91666666667,1137.57575757576,1070.43859649123,88.7215596769756,306.568829090136,284.840528882284,274.983182443157,7.9296388373255,8.49311246755008,8.17965190852115,7.11615213590527,7.66781809000589,852.75,968.833333333333,1384.07728894174,1068.55354075836,53,12,12,29,10233,11626,39922,61781,1,1,0.878787878787879,0.929824561403509,0.0350877192982456,852.75,968.833333333333,1209.75757575758,1083.87719298246,119.785509064403,120.097561350863,295.670533523277,281.473740856905,7.15330720656216,0.958333333333333,1502.86956521739,7.17726059941095,0.958333333333333,1279.04347826087,70,17,21,32,70,17,21,32,55,10,6,14,6,8,6,5,22,61,14,9,13,6,9,6,4,22,3,0.220690686776515,0.103749983969033,0.425373547779419,0.132948528581095,0.122811220827848,-21.7584298287766,0.0239533928487887,0,6,0.28079060999459,-0.207760849912182,-0.232698660890047,0.263060913222201,-0.287174657035819,-0.557531499557726,0.00516061817616438,"mixed","mixed_fifth","mixed_fifth"
"mix503","F","fifth","school3","school3_fifth","mixed","participant",122.066666666667,1,FALSE,FALSE,FALSE,NA,NA,21,4,1,0,5,3,0,7.28101954439193,7.93224335436791,7.56044834570098,6.35036693310688,7.02135580780498,1072.25,1204.16666666667,1683.95061728395,1320.12242798354,51,12,12,27,12867,14450,46141,73458,1,1,0.818181818181818,0.894736842105263,1072.25,1204.16666666667,1398.21212121212,1288.73684210526,71.6647815114991,140.532644757096,284.720999135092,264.290662928674,5.44197168651805,7.37904077169103,7.4317227727116,1.51515151515152,2.89473684210526,1279.25,1180.95867768595,4806.12,2422.10955922865,33,12,11,10,15351,12563,48979,76893,1,0.916666666666667,0.303030303030303,0.578947368421053,-0.315789473684211,1279.25,1046.91666666667,1453.90909090909,1331.45614035088,514.550487848816,239.53760696708,466.883508198001,463.257027938959,3.75,0.75,959.5,7.08622691604385,1,1739.25,61,17,21,23,65,17,21,27,55,11,7,15,5,10,5,2,25,61,14,9,15,4,10,6,3,25,1,-1.83904785787388,-0.553202582676885,-0.128725572989382,-4.83521541795537,-4.12661896569971,1101.98713124511,3.33622691604385,4,6,-0.293201244690484,-1.82532409329809,-3.18574576187783,1.43519047950752,2.15079235739587,-0.0749896168995772,0.00516061817616438,"mixed","mixed_fifth","mixed_fifth"
"mix504","F","fifth","school3","school3_fifth","mixed","participant",132.866666666667,3,FALSE,FALSE,FALSE,NA,NA,24,7,1,0,7,1,0,7.59244891914253,8.03107026172859,7.90050212343532,6.84577437226368,7.22330800694643,1100.83333333333,1153.08333333333,1489.67013527575,1247.86226731414,55,12,12,31,13210,13837,47381,74428,1,1,0.939393939393939,0.964912280701754,1100.83333333333,1153.08333333333,1435.78787878788,1305.75438596491,289.728347165953,286.251783109439,245.236207254322,301.508545288862,7.7392749786354,8.22803150397194,8.07692056049435,6.91287287143992,7.39784526607325,1005,1035.58333333333,1433.45681581686,1158.01338305006,55,12,12,31,12060,12427,44670,69157,1,1,0.939393939393939,0.964912280701754,0,1005,1035.58333333333,1353.63636363636,1213.28070175439,261.745191846088,200.694910173868,218.989271738055,276.484871349615,7.00300730607426,1,1485.125,7.91093330731253,0.958333333333333,1026.5652173913,67,17,21,29,71,17,21,33,70,17,10,15,6,11,6,5,26,70,16,9,15,6,12,6,6,27,0,0.146826059492873,0.196961242243354,0.176418437059027,0.0670984991762369,0.174537259126826,-89.8488842640768,0.907926001238275,4,0,-0.580197172033021,-0.265768555011811,-0.196752799741732,0.192038755191028,0.363464864677313,-0.0749896168995772,-0.710875153766651,"mixed","mixed_fifth","mixed_fifth"
"mix505","F","fifth","school3","school3_fifth","mixed","participant",136.466666666667,2,FALSE,FALSE,FALSE,NA,NA,22,5,1,0,12,1,1,7.85152601663405,8.38779607706629,7.6121484930288,7.55463347980706,7.73953773945887,892.833333333333,1258.5,1226.93939393939,1126.09090909091,57,12,12,33,10714,15102,40489,66305,1,1,1,1,892.833333333333,1258.5,1226.93939393939,1163.24561403509,72.4968128871048,250.590393779461,181.173076675651,228.315045551235,7.9124993565442,8.38466589935978,7.56277768901883,7.79005448125399,7.82596448943901,978.833333333333,1176.08333333333,1154.9033203125,1103.27332899306,56,12,12,32,11746,14113,37837,63696,1,1,0.96969696969697,0.982456140350877,-0.0175438596491229,978.833333333333,1176.08333333333,1146.57575757576,1117.47368421053,247.281155159405,129.370123242883,301.465900880911,269.416307258008,7.73209956588726,1,1401.08333333333,8.72176604590604,1,797.25,72,17,21,34,70,17,21,32,66,16,9,15,4,11,6,5,26,71,17,9,15,6,12,6,6,27,7,0.0609733399101513,-0.00313017770650603,-0.0493708040099676,0.235421001446926,0.0864267499801432,-22.8175800978534,0.989666480018782,-2,5,1.42877431936474,-0.333190803288132,-0.257983240572856,0.261956160163744,0.423629156549713,-0.798802440886801,-0.114178677147638,"mixed","mixed_fifth","mixed_fifth"
"mix507","M","fifth","school3","school3_fifth","mixed","participant",130.533333333333,1,FALSE,FALSE,FALSE,NA,NA,22,4,1,0,6,1,0,7.70095375909267,7.97740031895487,7.77755735399016,7.34790360433298,7.46152327121375,962.97520661157,1143.57024793388,1341.140625,1149.22869318182,54,11,11,32,11710,12304,43616,67630,0.916666666666667,0.916666666666667,0.96969696969697,0.947368421052632,975.833333333333,1025.33333333333,1321.69696969697,1186.49122807018,327.440441033545,302.925533403638,248.756342236797,316.690087512732,7.71085658224115,8.43836240983696,7.87041853137585,6.82378880551064,7.3230207962588,908.333333333333,1081.58333333333,1460.36,1150.09222222222,54,12,12,30,10900,12979,44948,68827,1,1,0.909090909090909,0.947368421052632,0,908.333333333333,1081.58333333333,1362.06060606061,1207.49122807018,205.652546050297,171.31706826463,243.799987104432,291.017373242255,3.75,0.75,1596.17647058824,7.17726059941095,0.958333333333333,1371.17391304348,62,17,21,24,59,17,18,24,44,13,6,9,4,3,5,4,12,46,16,6,8,5,3,4,4,11,2,0.00990282314847679,0.460962090882086,0.0928611773856929,-0.524114798822346,-0.13850247495495,0.863529040403819,3.42726059941095,-3,2,-0.00620531734794668,-0.373297733825003,-0.414292808318639,0.286656883481267,2.21779682296824,-0.919437911551338,-0.472196563119046,"mixed","mixed_fifth","mixed_fifth"
"mix508","F","fifth","school3","school3_fifth","mixed","participant",132.1,1,FALSE,FALSE,FALSE,NA,NA,17,4,3,0,5,1,0,5.81159187009745,7.92162277776977,2.91666666666667,6.59648616585591,6.76476302675851,1096.66666666667,1913.63265306122,1523.0931122449,1511.1308106576,47,12,7,28,13160,14603,42967,70730,1,0.583333333333333,0.848484848484849,0.824561403508772,1096.66666666667,1216.91666666667,1302.0303030303,1240.87719298246,267.74014991926,479.181586065494,379.497569561427,385.049768127235,6.87963154248462,8.72706624338308,7.97243444467684,3.93939393939394,7.29041500119333,830.666666666667,1099.91666666667,1436.52514792899,1122.36949375411,50,12,12,26,10968,13199,37864,62031,1,1,0.787878787878788,0.87719298245614,0.0526315789473684,830.666666666667,1099.91666666667,1147.39393939394,1070.71929824561,188.71447086843,238.175053396879,211.428761553676,244.290280666403,3.75,0.75,3853.77777777778,8.60594449180585,1,923.291666666667,68,17,21,30,67,17,21,29,54,10,7,15,3,10,5,4,25,70,17,9,15,5,12,6,6,27,1,1.06803967238717,0.805443465613308,5.05576777801017,-2.65709222646197,0.525651974434815,-388.761316903487,4.85594449180585,-1,16,-0.293201244690484,0.457683109955438,0.0472465711484347,-0.119743655492849,3.26936583721704,-0.678166970222263,1.19855357141419,"mixed","mixed_fifth","mixed_fifth"
"mix509","F","fifth","school3","school3_fifth","mixed","participant",146.466666666667,2,FALSE,FALSE,FALSE,NA,NA,18,6,1,0,7,3,3,7.8169019505064,8.51597259764922,7.65745353921961,7.27727971465037,7.40650510749529,868.166666666667,1201.78512396694,1294.34859521332,1121.43346194898,54,12,11,31,10418,14118,39772,64308,1,0.916666666666667,0.939393939393939,0.947368421052632,868.166666666667,1176.5,1205.21212121212,1128.21052631579,114.557514997595,470.163124496556,377.000808816752,381.70700884514,7.69614631563357,8.42246177916499,7.84558692551977,6.82039024221594,7.25323056551823,919,1085.7520661157,1503.18367346939,1169.31191319503,51,12,11,28,11028,11764,44507,67299,1,0.916666666666667,0.848484848484849,0.894736842105263,-0.0526315789473684,919,980.333333333333,1348.69696969697,1180.68421052632,187.399427572619,259.143811717577,333.995928572536,351.773118739436,6.86082418900195,1,1821.65217391304,8.38623054932102,1,886.875,66,17,21,28,66,17,21,28,63,15,9,15,4,9,6,5,24,63,15,9,15,4,9,6,5,24,1,-0.120755634872838,-0.0935108184842317,0.188133386300152,-0.456889472434438,-0.153274541977057,47.8784512460538,1.52540636031907,0,0,-0.293201244690484,-0.475907028427795,-0.424558328113159,0.335696080860774,0.8179553338238,-0.557531499557726,-0.710875153766651,"mixed","mixed_fifth","mixed_fifth"
