"id","sex","grade","school","class_id","condition","status","hnf_total","score_hearts","time_seconds_hearts","score_flowers","time_seconds_flowers","score_heart_flowers","time_seconds_heart_flowers","total_time","pregunta_7","pregunta_7_time","pregunta_8","pregunta_8_time","pregunta_9","pregunta_9_time","pregunta_10","pregunta_10_time","pregunta_11","pregunta_11_time","pregunta_12","pregunta_12_time","pregunta_13","pregunta_13_time","pregunta_14","pregunta_14_time","pregunta_15","pregunta_15_time","pregunta_16","pregunta_16_time","pregunta_17","pregunta_17_time","pregunta_18","pregunta_18_time","pregunta_25","pregunta_25_time","pregunta_26","pregunta_26_time","pregunta_27","pregunta_27_time","pregunta_28","pregunta_28_time","pregunta_29","pregunta_29_time","pregunta_30","pregunta_30_time","pregunta_31","pregunta_31_time","pregunta_32","pregunta_32_time","pregunta_33","pregunta_33_time","pregunta_34","pregunta_34_time","pregunta_35","pregunta_35_time","pregunta_36","pregunta_36_time","pregunta_37","pregunta_37_time","pregunta_38","pregunta_38_time","pregunta_39","pregunta_39_time","pregunta_40","pregunta_40_time","pregunta_41","pregunta_41_time","pregunta_42","pregunta_42_time","pregunta_43","pregunta_43_time","pregunta_44","pregunta_44_time","pregunta_45","pregunta_45_time","pregunta_46","pregunta_46_time","pregunta_47","pregunta_47_time","pregunta_48","pregunta_48_time","pregunta_49","pregunta_49_time","pregunta_50","pregunta_50_time","pregunta_51","pregunta_51_time","pregunta_52","pregunta_52_time","pregunta_53","pregunta_53_time","pregunta_54","pregunta_54_time","pregunta_55","pregunta_55_time","pregunta_56","pregunta_56_time","pregunta_57","pregunta_57_time","pregunta_58","pregunta_58_time","pregunta_59","pregunta_59_time","pregunta_60","pregunta_60_time","pregunta_61","pregunta_61_time","pregunta_62","pregunta_62_time","pregunta_63","pregunta_63_time","pregunta_64","pregunta_64_time","pregunta_65","pregunta_65_time","pregunta_66","pregunta_66_time","pregunta_67","pregunta_67_time","pregunta_68","pregunta_68_time","pregunta_69","pregunta_69_time","nih_score_hearts","nih_score_flowers","nih_score_mixed","nih_score_overall","nih_score_overall_57","ies_hearts","ies_flowers","ies_mixed","ies_overall","acc_prop_hearts","acc_prop_flowers","acc_prop_mixed","acc_prop_overall","rt_mean_hearts","rt_mean_flowers","rt_mean_mixed","rt_mean_overall","rt_sd_hearts","rt_sd_flowers","rt_sd_mixed","rt_sd_overall"
"dig522","M","fifth","school2","school2_fifth","digital","participant",52,12,8946,11,11382,29,41334,61662,1,843,1,766,1,780,1,747,1,691,1,656,1,681,1,703,1,732,1,779,1,753,1,815,1,1296,1,973,1,1012,1,1178,1,886,1,722,1,923,1,816,0,845,1,967,1,899,1,865,1,1123,1,1379,1,963,1,1416,1,979,1,1050,1,931,1,1309,1,1359,1,988,1,1088,1,1395,1,983,1,1103,1,1243,1,1175,1,837,0,2000,1,987,1,1111,1,1484,1,1905,1,1740,0,1337,0,1294,1,1914,1,1128,1,1083,1,1214,1,895,1,1308,1,1021,0,1592,8.86852807234542,7.87266528159766,7.13596093697369,7.95905143030559,7.6693148819374,745.5,1044.99173553719,1377.72057074911,1056.0707687621,1,0.916666666666667,0.878787878787879,0.912280701754386,745.5,948.5,1252.54545454545,1081.78947368421,55.8056693112154,157.234914003914,302.398442756933,320.850529109857
"dig523","M","fifth","school2","school2_fifth","digital","participant",54,12,9875,10,12363,32,40357,62595,1,775,1,754,1,791,1,753,1,700,1,933,1,1365,1,790,1,731,1,713,1,798,1,772,0,2000,1,1047,1,1430,1,762,1,880,1,966,0,683,1,923,1,762,1,788,1,1379,1,743,1,1287,1,1035,1,891,1,931,1,1212,1,1237,1,1076,1,1568,1,1329,1,1086,1,1261,1,1018,1,1035,1,1276,1,1268,1,1241,1,1708,1,1366,1,1136,1,1344,1,1730,1,1705,1,1374,1,1075,1,812,1,1165,1,1068,1,1124,1,1014,1,864,0,2000,1,1064,1,1057,8.78243263372034,7.521769697111,7.52299466588724,7.94239899890619,7.66111624012811,822.916666666667,1161.6,1236.1142578125,1073.54364149306,1,0.833333333333333,0.96969696969697,0.947368421052632,822.916666666667,1030.25,1222.93939393939,1098.15789473684,180.620374534463,389.174446745929,270.246177053666,322.938394693039
"dig524","F","fifth","school2","school2_fifth","digital","participant",57,12,11125,12,14208,33,39432,64765,1,904,1,929,1,867,1,1433,1,819,1,893,1,843,1,802,1,1026,1,827,1,869,1,913,1,1393,1,1214,1,949,1,881,1,1111,1,980,1,1280,1,1228,1,1116,1,1681,1,1311,1,1064,1,1427,1,1466,1,1082,1,1456,1,1269,1,1590,1,950,1,1232,1,1211,1,1279,1,1249,1,1089,1,919,1,991,1,1158,1,1265,1,1165,1,1278,1,1235,1,1188,1,1272,1,1279,1,1207,1,1076,1,1164,1,1114,1,1189,1,1212,1,1296,1,874,1,1116,1,1127,1,1007,8.41929249644755,7.63955965601221,7.54072704006687,7.86652639750888,7.65637750453029,927.083333333333,1184,1194.90909090909,1101.99747474747,1,1,1,1,927.083333333333,1184,1194.90909090909,1136.22807017544,170.302115682867,219.891295457964,156.185059231902,202.547350508455
"dig525","F","fifth","school2","school2_fifth","digital","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dig526","M","fifth","school2","school2_fifth","digital","participant",55,12,10224,12,13388,31,40555,64167,1,847,1,838,1,825,1,791,1,830,1,982,1,842,1,789,1,849,1,851,1,911,1,869,1,1144,1,1235,1,1058,1,1256,1,1113,1,1097,1,986,1,1011,1,999,1,1058,1,1116,1,1315,1,1203,1,1387,1,1045,1,923,1,1208,1,963,1,924,1,1319,0,1163,1,1167,1,1203,1,1410,1,1022,1,1224,1,1368,1,1444,1,1126,1,1006,1,1195,1,1658,1,1242,1,1209,1,1229,1,1418,1,985,1,1248,1,1454,0,2000,1,1155,1,917,1,1013,1,1280,1,1447,8.53736886332327,7.78711225153646,7.23538571981731,7.85328894489235,7.59154333775772,852,1115.66666666667,1284.01248699272,1083.89305121979,1,1,0.939393939393939,0.964912280701754,852,1115.66666666667,1228.93939393939,1125.73684210526,52.139672558863,105.68248614973,227.891138950423,234.007594986313
"dig527","M","fifth","school2","school2_fifth","digital","participant",53,12,9321,12,12342,29,37296,58959,1,702,1,673,1,696,1,788,1,710,1,674,1,746,1,869,1,843,1,992,1,903,1,725,1,1719,1,744,1,838,1,1123,1,1416,1,956,1,839,1,835,1,921,1,875,1,1073,1,1003,1,1029,1,887,1,941,1,1496,1,1158,1,1016,1,947,1,1424,0,877,1,851,1,955,1,1199,1,771,1,1985,0,2000,0,2000,1,942,1,808,1,1045,1,982,1,953,1,978,1,1018,0,1364,1,901,1,1081,1,800,1,1137,1,1449,1,848,1,1058,1,1519,1,877,8.92300711047567,8.2428591325496,7.51036288290503,8.22540970864343,7.88159433282157,776.75,1028.5,1218.56718192628,1007.93906064209,1,1,0.878787878787879,0.929824561403509,776.75,1028.5,1130.18181818182,1034.36842105263,103.047319227625,281.144576201058,343.650117720176,323.625976331306
"dig528","F","fifth","school2","school2_fifth","digital","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dig529","M","fifth","school2","school2_fifth","digital","participant",57,12,8912,12,9903,33,31305,50120,1,831,1,708,1,721,1,752,1,954,1,755,1,689,1,701,1,633,1,679,1,725,1,764,1,816,1,751,1,827,1,736,1,785,1,842,1,767,1,904,1,866,1,1060,1,835,1,714,1,1002,1,835,1,889,1,997,1,935,1,1084,1,1228,1,1096,1,979,1,1020,1,1063,1,770,1,760,1,910,1,952,1,927,1,901,1,908,1,853,1,993,1,1033,1,784,1,859,1,919,1,904,1,1027,1,900,1,923,1,980,1,838,1,1183,1,994,1,859,8.97084086879289,8.61442384543655,8.27726467266939,8.62084312896628,8.46721387671279,742.666666666667,825.25,948.636363636364,838.85101010101,1,1,1,1,742.666666666667,825.25,948.636363636364,879.298245614035,83.0326697295964,92.5901280816795,108.405436378272,131.198182276209
"dig530","F","fifth","school2","school2_fifth","digital","participant",50,12,9587,10,12725,28,38730,61042,1,738,1,840,1,705,1,653,1,910,1,777,1,738,1,1012,1,759,1,888,1,808,1,759,1,1061,1,988,1,1039,0,834,1,913,1,1002,0,1105,1,1296,1,1493,1,1073,1,1030,1,891,1,1346,1,1124,1,958,1,1461,1,901,1,1247,1,1002,0,1268,1,1208,1,1037,1,818,1,1375,1,1066,0,997,1,1097,1,1403,1,1169,1,981,0,876,0,1157,1,1261,1,1073,1,1186,1,1684,1,1062,1,1474,1,1108,1,1279,1,1305,1,1265,0,1161,1,1078,1,1303,8.80234584469537,7.13775204042878,6.85220183205405,7.5974332390594,7.28515228745483,798.916666666667,1294.32,1400.4375,1164.55805555556,1,0.833333333333333,0.848484848484849,0.87719298245614,798.916666666667,1060.41666666667,1173.63636363636,1070.91228070175,99.3848884921951,180.028512051606,188.876748532909,225.359655463832
"dig531","F","fifth","school2","school2_fifth","digital","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dig532","M","fifth","school2","school2_fifth","digital","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dig533","M","fifth","school2","school2_fifth","digital","participant",55,12,9159,12,10598,31,35787,55544,1,806,1,677,1,624,1,719,1,816,1,793,1,754,1,891,1,752,1,742,1,772,1,813,1,966,1,1008,1,894,1,739,1,924,1,1110,1,991,1,897,1,872,1,768,1,678,1,751,1,887,1,771,0,894,0,2000,1,237,1,1418,1,949,1,896,1,1004,1,910,1,1225,1,1201,1,931,1,827,1,1257,1,1359,1,1088,1,1100,1,991,1,1328,1,1061,1,1027,1,1342,1,1453,1,1181,1,1031,1,1231,1,1077,1,1198,1,991,1,1046,1,1100,1,776,8.82057290579199,8.37373784515382,7.59747182040502,8.26392752378361,8.08981075887369,763.25,883.166666666667,1129.52029136316,925.312319343277,1,1,0.939393939393939,0.964912280701754,763.25,883.166666666667,1084.45454545455,974.456140350877,69.9468954408856,128.358753877442,284.317394265314,262.420332820638
"dig534","F","fifth","school2","school2_fifth","digital","drop-out",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"digk01","M","kinder","school2","school2_kinder","digital","participant",40,11,11789,10,15584,19,51549,78922,1,456,1,955,1,1148,1,1066,1,868,1,1028,1,1011,1,1038,1,1111,0,1189,1,1028,1,891,1,1567,1,1453,0,957,0,2000,1,638,1,945,1,1859,1,1387,1,1396,1,1008,1,1301,1,1073,1,1209,1,1305,1,1246,1,1507,1,964,1,1193,1,1501,1,1483,1,1352,1,1365,1,1667,1,1519,1,1786,1,1206,0,2000,0,2000,0,2000,0,2000,0,2000,0,2000,0,2000,0,2000,0,2000,0,2000,0,2000,0,2000,0,330,0,2000,1,1132,1,1064,1,1337,1,1341,1,1042,7.57200770628517,6.40737492119899,2.87878787878788,5.61939016875735,3.50877192982456,1051.23966942149,1515.24,2305.3379501385,1623.93920652,0.916666666666667,0.833333333333333,0.575757575757576,0.701754385964912,982.416666666667,1298.66666666667,1562.09090909091,1384.59649122807,190.928572238337,396.880410962875,428.825675802269,444.959944411096
"digk02","F","kinder","school2","school2_kinder","digital","participant",45,11,12636,7,14970,27,53746,81352,1,1147,1,998,1,1025,1,1146,1,973,1,1034,0,2000,1,67,1,1146,1,923,1,1009,1,1168,1,1498,1,1025,1,1336,1,1376,0,2000,0,389,0,2000,1,287,1,1644,0,2000,0,266,1,1149,1,1456,1,1721,1,1358,1,1383,1,1522,1,1566,1,1567,0,2000,1,1632,1,1643,1,1978,1,1659,1,1720,1,1751,0,2000,1,1810,1,1831,1,1638,1,1760,1,1716,0,2000,1,282,1,1566,1,1586,1,1660,0,2000,0,277,1,1895,1,1633,1,1878,0,2000,1,1718,1,1540,7.56793885530999,2.91666666666667,5.77106890017293,5.41855814071653,3.94736842105263,1152.98181818182,2036.32653061224,1967.73251028807,1719.01361969404,0.916666666666667,0.583333333333333,0.818181818181818,0.789473684210526,1053,1247.5,1628.66666666667,1427.22807017544,419.715271453052,648.439315167229,392.188066068649,515.685916922579
"digk03","F","kinder","school2","school2_kinder","digital","atypical",11,2,22891,3,17223,6,60468,100582,0,2000,0,2000,1,1369,0,2000,0,2000,0,2000,0,2000,0,2000,1,1522,0,2000,0,2000,0,2000,1,0,0,2000,0,2000,0,1028,0,2000,0,2000,1,772,0,1995,0,1788,0,1581,0,2000,1,59,0,2000,0,2000,0,2000,0,2000,0,2000,1,1366,0,2000,1,1096,0,2000,0,1818,0,2000,1,1776,0,2000,0,2000,1,1600,0,2000,1,1720,0,1958,0,2000,0,2000,0,1945,0,2000,0,2000,0,2000,0,2000,0,2000,0,7,0,2000,1,1182,0,2000,0,2000,0,2000,0,2000,0.833333333333333,1.25,0.909090909090909,0.997474747474748,0.964912280701754,8673,3088,8011.66666666667,6590.88888888889,0.166666666666667,0.25,0.181818181818182,0.192982456140351,1907.58333333333,1435.25,1832.36363636364,1764.59649122807,218.289823330583,775.386604452022,405.411428226146,501.704482583733
"digk04","M","kinder","school2","school2_kinder","digital","participant",41,9,16649,10,16660,22,49769,83078,1,1240,1,881,1,980,1,970,1,932,1,850,1,1764,1,1167,0,2000,1,1865,0,2000,0,2000,1,1673,1,961,1,1097,0,2000,1,1615,1,1016,1,1044,1,1292,1,1284,1,1511,0,2000,1,1167,0,2000,0,2000,1,66,1,1261,0,2000,1,353,0,1311,1,1927,0,2000,0,1300,1,1200,0,2000,1,948,1,1745,0,2000,1,1190,1,1765,0,2000,1,1285,0,2000,1,1520,0,2000,1,1236,1,1245,1,1172,1,1458,1,1357,1,1210,1,905,1,1850,1,1214,1,1267,1,1984,3.75,6.66494665362213,3.33333333333333,4.58275999565182,3.59649122807018,1577.62962962963,1519.2,2006.57142857143,1701.13368606702,0.75,0.833333333333333,0.666666666666667,0.719298245614035,1387.41666666667,1388.33333333333,1477.84848484848,1439.9649122807,491.647963177892,367.988718535904,493.207177640145,463.778347801754
"digk05","F","kinder","school2","school2_kinder","digital","participant",30,8,16740,10,17029,12,49473,83242,1,981,0,2000,1,45,1,1184,1,1081,0,2000,1,1355,1,1163,0,2000,0,2000,1,1778,1,1153,1,1459,1,1208,1,1461,0,2000,1,268,1,1574,1,1601,1,1819,1,1505,1,955,1,1179,0,2000,0,2000,0,124,1,1017,0,2000,0,2000,0,189,0,2000,0,930,0,2000,0,2000,0,2000,0,1387,0,1958,1,1567,0,2000,0,2000,1,1453,1,1579,0,1466,0,1278,1,1642,0,1698,1,1710,0,1248,1,1238,1,1395,1,1144,0,1173,1,1416,0,1854,1,1064,0,2000,1,943,3.33333333333333,6.17635564924572,1.81818181818182,3.77595693358696,2.63157894736842,1863.21428571429,1563.48,3705.16666666667,2377.28698412698,0.666666666666667,0.833333333333333,0.363636363636364,0.526315789473684,1395,1419.08333333333,1499.18181818182,1460.38596491228,592.513137560525,481.026262434303,502.157809766104,510.561342137468
"digk06","F","kinder","school2","school2_kinder","digital","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"digk07","M","kinder","school2","school2_kinder","digital","participant",39,12,15532,10,16166,17,48598,80296,1,1276,1,1318,1,1318,1,1106,1,1168,1,1271,1,1146,1,1195,1,1214,1,1656,1,1635,1,1229,0,2000,0,229,1,1723,1,1530,1,1228,1,1270,1,1220,1,1479,1,1227,1,1584,1,1414,1,1262,1,1787,0,1695,0,1404,0,2000,1,1428,1,1244,1,1543,0,2000,1,1127,1,1262,0,1174,0,1113,0,1126,1,1244,0,1390,1,1398,1,1559,1,1467,0,1500,0,1451,1,1343,0,1580,1,1546,0,1448,0,1857,1,1729,1,1548,0,1310,0,1581,0,1541,1,1399,1,1390,1,1414,7.44304202765307,6.41153062283485,2.57575757575758,5.47677674208183,3.42105263157895,1294.33333333333,1672.44,2789.35640138408,1918.70991157247,1,0.833333333333333,0.515151515151515,0.684210526315789,1294.33333333333,1347.16666666667,1472.66666666667,1408.70175438596,176.552507427076,425.026594533337,227.509019967707,277.866679549762
"digk08","F","kinder","school2","school2_kinder","digital","participant",38,8,16548,8,17516,22,51424,85488,1,1069,0,2000,1,253,1,975,0,2000,1,1368,1,1338,0,2000,1,1093,1,1256,0,2000,1,1196,0,2000,1,966,1,1516,0,2000,0,2000,1,1850,0,2000,1,912,1,886,1,1012,1,1247,1,1127,1,1817,1,1501,1,1335,1,1492,0,1079,0,1521,1,1364,0,2000,1,1840,1,1114,1,1273,1,1717,1,1116,0,2000,1,1564,1,1445,1,1848,1,1302,0,1161,1,1578,1,1997,0,2000,0,773,0,2000,1,1637,0,2000,0,2000,0,1343,1,1541,1,1374,1,1521,1,1759,1,1412,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,1602.75,1784.25,2287.29545454545,1891.43181818182,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1379,1459.66666666667,1558.30303030303,1499.78947368421,539.526054640889,481.702724874497,327.044768041059,411.539693313941
"digk09","F","kinder","school2","school2_kinder","digital","participant",34,10,17442,11,17475,13,46991,81908,1,1055,1,1163,1,1076,0,2000,1,1096,0,2000,1,1741,1,1548,1,1561,1,1674,1,1297,1,1231,1,1842,1,1387,1,1459,1,1483,1,1504,1,1430,1,1497,1,1463,1,1351,1,1446,1,1495,0,1118,0,2000,0,2000,1,1853,1,1642,0,2000,0,2000,0,101,1,524,0,2000,0,1038,0,1837,1,1581,1,1282,0,1188,0,2000,0,2000,0,172,0,773,1,1847,1,1939,0,1459,1,1437,0,1445,1,1253,1,1187,0,1340,0,1240,1,1162,1,1119,1,1136,0,1785,0,1508,0,1143,6.5786282267633,6.58729418567785,1.96969696969697,5.04520646071271,2.98245614035088,1613.04,1622.18181818182,3507.37278106509,2247.5315330823,0.833333333333333,0.916666666666667,0.393939393939394,0.596491228070175,1453.5,1456.25,1423.9696969697,1436.98245614035,348.580367673328,161.271721581368,517.172812320051,426.676713149264
"digk10","F","kinder","school2","school2_kinder","digital","participant",52,12,12061,12,14947,28,46000,73008,1,1088,1,935,1,956,1,930,1,1129,1,906,1,869,1,1083,1,977,1,940,1,1131,1,1117,1,1333,1,855,1,1209,1,1280,1,1219,1,1225,1,1773,1,1653,1,996,1,1167,1,1294,1,943,1,1884,1,1388,0,2000,1,1142,1,1254,1,1464,1,1420,1,1387,1,1207,1,1645,1,1313,0,2000,1,1150,1,1249,0,2000,1,1749,1,1245,1,1274,1,1838,1,1099,1,1348,1,1502,0,2000,1,295,1,1106,1,1184,1,1185,0,836,1,1140,1,1293,1,1356,1,1697,1,1350,8.16082121639312,7.50626114538032,6.56958646717501,7.41222294298281,7.08599347625393,1005.08333333333,1245.58333333333,1564.30102040816,1271.65589569161,1,1,0.848484848484849,0.912280701754386,1005.08333333333,1245.58333333333,1393.93939393939,1280.84210526316,96.766314887825,264.639534713416,366.711052754238,341.377869265218
"digk11","M","kinder","school2","school2_kinder","digital","participant",34,10,16602,7,14578,17,50535,81715,1,1097,0,2000,1,1195,1,1571,1,1082,1,1743,1,1177,0,2000,1,1127,1,1110,1,1182,1,1318,1,1076,0,2000,1,215,1,1049,0,2000,1,1210,1,912,1,1079,0,2000,1,426,0,2000,0,611,0,2000,0,347,1,1150,0,2000,1,1480,1,1303,1,1225,0,2000,1,1292,1,1101,0,966,0,1893,0,2000,0,2000,0,23,1,1543,0,2000,1,1862,1,1597,0,1590,1,1453,0,1128,1,1500,1,1737,0,2000,1,1463,1,1733,0,2000,0,2000,1,1364,0,1232,1,1866,1,1687,6.77170848403936,2.91666666666667,2.57575757575758,4.08804424215454,2.98245614035088,1512.24,1461.30612244898,2895.32179930796,1956.28930725231,0.833333333333333,0.583333333333333,0.515151515151515,0.596491228070175,1383.5,1214.83333333333,1531.36363636364,1433.59649122807,351.773041501581,647.333247511151,476.640182565805,502.856300818815
"digk12","F","kinder","school2","school2_kinder","digital","participant",37,12,13248,11,15044,14,48752,77044,1,893,1,1061,1,1068,1,818,1,940,1,1040,1,1163,1,1840,1,1125,1,1114,1,1214,1,972,1,1891,1,927,1,1212,1,1086,1,1331,1,1017,1,1240,1,1119,1,1288,1,1284,0,1089,1,1560,0,2000,0,791,0,1537,0,2000,1,257,0,2000,1,950,1,1349,0,1860,0,963,0,1399,1,1401,1,1222,0,1611,0,1358,0,1529,1,1545,1,1953,1,1585,0,1736,1,1608,0,1407,0,1238,1,1688,1,1184,1,1301,0,2000,1,1576,0,1512,0,1387,1,1220,0,1479,0,1106,7.89131186722038,7.04878956287904,2.12121212121212,5.68710451710385,3.24561403508772,1104,1383.96694214876,3171.87244897959,1886.61313037612,1,0.916666666666667,0.424242424242424,0.649122807017544,1104,1253.66666666667,1447.0303030303,1334.10526315789,258.614490207828,260.44030316975,379.84655494427,359.382639506901
"digk13","M","kinder","school2","school2_kinder","digital","participant",36,8,17367,9,21535,19,54318,93220,1,1053,1,1064,1,1084,1,1018,1,1956,0,2000,0,1543,1,1540,0,352,1,1247,0,2000,1,1510,0,2000,1,1564,0,2000,1,1643,0,2000,1,1714,1,1970,1,1239,1,1845,1,1981,1,1711,1,1868,1,1844,0,2000,1,1314,1,1520,0,2000,1,1838,1,1348,0,2000,0,2000,1,1429,0,2000,0,2000,1,1020,0,2000,1,499,0,2000,0,385,1,1835,0,2000,1,1352,0,2000,0,2000,0,2000,1,1234,1,1169,1,1926,1,1876,1,1346,1,1132,1,1452,0,2000,1,1462,1,1337,3.33333333333333,3.75,2.87878787878788,3.32070707070707,3.15789473684211,1963.5,2301.48148148148,2462.01939058172,2242.33362402107,0.666666666666667,0.75,0.575757575757576,0.631578947368421,1363.91666666667,1794.58333333333,1615.69696969697,1600.35087719298,492.346784350833,233.226561068586,447.436132652505,439.205268119429
"digk14","M","kinder","school2","school2_kinder","digital","participant",51,12,16189,12,13879,27,49700,79768,1,1102,1,1468,1,897,1,1915,1,1844,1,1285,1,1012,1,1415,1,1279,1,1219,1,1651,1,1102,1,917,1,1072,1,1051,1,847,1,1155,1,956,1,1130,1,1321,1,1695,1,1264,1,1216,1,1255,0,2000,1,1530,1,1217,1,1391,1,1474,1,1833,1,1406,1,1419,1,1320,0,2000,1,1292,1,1915,1,1089,1,995,0,970,1,1865,0,2000,1,1475,1,1558,1,1657,1,1177,1,1664,1,1373,0,2000,1,956,1,1396,1,1461,0,2000,1,1318,1,1272,1,1642,1,1372,1,1663,7.3725029636258,7.69398170195748,6.20576744186327,7.09075070248219,6.76467406203672,1349.08333333333,1156.58333333333,1753.20987654321,1419.62551440329,1,1,0.818181818181818,0.894736842105263,1349.08333333333,1156.58333333333,1506.06060606061,1399.43859649123,322.051508679007,224.452245714006,315.588234432339,327.202701347993
