id,sex,grade,school,class_id,condition,status,age_mths,ed_level,esp_fl,foreign_born,activity,name,time,attendence,total_points_pre,fwd_att_pre,bwd_att_pre,total_points_post,fwd_att_post,bwd_att_post,nih_score_overall_pre,nih_score_hearts_pre,nih_score_flowers_pre,nih_score_mixed_pre,nih_score_overall_57_pre,ies_hearts_pre,ies_flowers_pre,ies_mixed_pre,ies_overall_pre,hnf_total_pre,score_hearts_pre,score_flowers_pre,score_heart_flowers_pre,time_seconds_hearts_pre,time_seconds_flowers_pre,time_seconds_heart_flowers_pre,total_time_pre,acc_prop_hearts_pre,acc_prop_flowers_pre,acc_prop_mixed_pre,acc_prop_overall_pre,rt_mean_hearts_pre,rt_mean_flowers_pre,rt_mean_mixed_pre,rt_mean_overall_pre,rt_sd_hearts_pre,rt_sd_flowers_pre,rt_sd_mixed_pre,rt_sd_overall_pre,nih_score_overall_post,nih_score_hearts_post,nih_score_flowers_post,nih_score_mixed_post,nih_score_overall_57_post,ies_hearts_post,ies_flowers_post,ies_mixed_post,ies_overall_post,hnf_total_post,score_hearts_post,score_flowers_post,score_heart_flowers_post,time_seconds_hearts_post,time_seconds_flowers_post,time_seconds_heart_flowers_post,total_time_post,acc_prop_hearts_post,acc_prop_flowers_post,acc_prop_mixed_post,acc_prop_overall_post,rt_mean_hearts_post,rt_mean_flowers_post,rt_mean_mixed_post,rt_mean_overall_post,rt_sd_hearts_post,rt_sd_flowers_post,rt_sd_mixed_post,rt_sd_overall_post,dccs_tv_score_pre,dccs_mean_acc_pre,dccs_mean_rt_pre,dccs_tv_score_post,dccs_mean_acc_post,dccs_mean_rt_post,precalc_puntaje_total_pre,precalc_puntaje_ambito_1_pre,precalc_puntaje_ambito_2_pre,precalc_puntaje_ambito_3_pre,precalc_puntaje_total_post,precalc_puntaje_ambito_1_post,precalc_puntaje_ambito_2_post,precalc_puntaje_ambito_3_post,tejas_puntaje_total_pre,tejas_puntaje_ambito_1_pre,tejas_puntaje_ambito_2_pre,tejas_puntaje_ambito_3_pre,tejas_puntaje_ambito_4_pre,tejas_puntaje_ambito_5_pre,tejas_puntaje_ambito_6_pre,tejas_puntaje_ambito_7_pre,tejas_puntaje_ambito_letra_pre,tejas_puntaje_total_post,tejas_puntaje_ambito_1_post,tejas_puntaje_ambito_2_post,tejas_puntaje_ambito_3_post,tejas_puntaje_ambito_4_post,tejas_puntaje_ambito_5_post,tejas_puntaje_ambito_6_post,tejas_puntaje_ambito_7_post,tejas_puntaje_ambito_letra_post,gain_corsi,gain_hnf_overall,gain_hnf_hearts,gain_hnf_flowers,gain_hnf_mixed,gain_hnf_57,gain_hnf_ies,gain_dccs,gain_precalc,gain_tejas
dig516,M,fifth,school2,school2_fifth,digital,participant,128.4666667,2,F,F,T,sports,120,19,5,1,0,8,1,0,6.466094457,8.336591831,3.75,7.311691539,7.344326025,967.4166667,1415.703704,1323.996094,1235.705488,53,12,9,32,11609,12716,42270,66595,1,0.75,0.96969697,0.929824561,967.4166667,1059.666667,1280.909091,1168.333333,243.2766694,402.7490383,223.6079666,301.177471,7.904959692,8.30601012,8.099425143,7.309443812,7.627101246,905,1029.666667,1299.729492,1078.132053,56,12,12,32,10860,12356,41617,64833,1,1,0.96969697,0.98245614,905,1029.666667,1261.121212,1137.421053,257.686208,294.2825894,192.2632891,272.5035352,6.807480393,0.916666667,1428.045455,6.730129694,0.916666667,1633.363636,70,17,21,32,70,17,21,32,54,10,7,15,3,10,5,4,25,66,15,9,15,4,12,6,5,27,3,1.438865235,-0.03058171,4.349425143,-0.002247727,0.282775221,-157.5734351,-0.077350699,0,12
dig517,M,fifth,school2,school2_fifth,digital,participant,137.6333333,4,F,F,T,sports,180,24,7,1,0,5,2,0,7.174312696,8.042116503,6.856987026,6.623834558,7.027985188,1000.333333,1383.12,1583.046667,1322.166667,52,12,10,30,12004,13423,47166,72593,1,0.833333333,0.909090909,0.912280702,1000.333333,1118.583333,1429.272727,1273.561404,62.86397051,162.161232,225.4795269,265.3778316,7.887292058,8.050429975,8.144986206,7.466459994,7.772811799,998.25,971,1225.91051,1065.053503,55,12,12,31,11979,11652,37776,61407,1,1,0.939393939,0.964912281,998.25,971,1144.727273,1077.315789,63.47100268,95.77815276,157.6587043,152.4348992,8.291291513,0.958333333,965.173913,8.291291513,0.958333333,965.173913,71,17,21,33,65,17,14,34,67,16,9,15,5,12,5,5,27,71,17,10,15,6,12,6,5,27,-2,0.712979363,0.008313471,1.287999181,0.842625436,0.74482661,-257.1131634,0,-6,4
dig518,M,fifth,school2,school2_fifth,digital,participant,128.2333333,3,F,F,F,NA,NA,21,6,2,0,5,1,0,8.052870102,8.451148472,8.036587917,7.670873917,7.887382432,860.5,989.5,1166.272727,1005.424242,57,12,12,33,10326,11874,38487,60687,1,1,1,1,860.5,989.5,1166.272727,1064.684211,56.93936168,86.78552456,141.4925512,172.5776386,8.391085105,8.743027506,8.441553437,7.988674373,8.322788572,798.1666667,884.3333333,1048.787879,910.4292929,57,12,12,33,9578,10612,34610,54800,1,1,1,1,798.1666667,884.3333333,1048.787879,961.4035088,90.19860242,108.3716948,204.0071625,197.913659,6.250358353,0.875,1529.142857,7.091125578,0.958333333,1479.782609,62,17,21,24,71,17,21,33,61,12,9,15,5,10,5,5,25,71,17,9,15,6,12,6,6,27,-1,0.338215004,0.291879034,0.40496552,0.317800456,0.435406139,-94.99494949,0.840767225,9,10
dig519,M,fifth,school2,school2_fifth,digital,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dig520,M,fifth,school2,school2_fifth,digital,participant,138.5333333,3,F,F,T,sports,120,23,6,1,0,9,2,1,7.846406186,8.130668304,7.913683788,7.494866466,7.683012053,986.1666667,1083.166667,1245.878788,1105.070707,57,12,12,33,11834,12998,41114,65946,1,1,1,1,986.1666667,1083.166667,1245.878788,1156.947368,95.32416782,97.30722979,103.7303468,147.8859866,8.168033761,8.677984898,8.677984898,7.148131487,7.766534656,866.6666667,807.4166667,1368.73,1014.271111,54,12,12,30,10400,9689,42051,62140,1,1,0.909090909,0.947368421,866.6666667,807.4166667,1274.272727,1090.175439,173.8088466,102.0921672,301.8596811,328.4190008,6.701471606,1,1735.75,7.799407851,0.958333333,1016.086957,72,17,21,34,72,17,21,34,66,16,9,15,6,12,6,2,27,71,17,10,15,6,12,6,5,27,3,0.321627575,0.547316594,0.76430111,-0.346734979,0.083522603,-90.79959596,1.097936244,0,5
dig521,M,fifth,school2,school2_fifth,digital,participant,135.7666667,3,F,F,F,NA,NA,23,6,1,0,16,1,2,7.76557014,8.537368863,7.674297975,7.085043581,7.581532374,857.0833333,1089.421488,1384.96875,1110.49119,55,12,11,32,10285,11736,44976,66997,1,0.916666667,0.96969697,0.964912281,857.0833333,978,1362.909091,1175.385965,78.11466901,124.9574473,262.5489673,307.3061964,7.789040269,8.693667099,7.878718545,6.794735164,7.528280227,827,1036.661157,1410.539541,1091.400233,51,12,11,28,9924,11248,40701,61873,1,0.916666667,0.848484848,0.894736842,827,937.3333333,1233.363636,1085.491228,143.8212274,111.0890988,348.8256028,328.5200648,6.681858776,1,1858.666667,7.086171187,0.916666667,1350.681818,51,17,15,29,69,17,21,31,66,16,9,15,5,12,5,4,27,69,17,9,15,5,12,6,5,27,10,0.023470129,0.156298235,0.204420569,-0.290308417,-0.053252147,-19.0909577,0.404312411,18,3
dig522,M,fifth,school2,school2_fifth,digital,participant,138.0666667,2,F,F,F,NA,NA,22,7,1,3,6,1,0,8.056380737,8.932508492,8.009108097,7.22752562,7.640668603,728,1019.833333,1335.887695,1027.90701,56,12,12,32,8736,12238,42725,63699,1,1,0.96969697,0.98245614,728,1019.833333,1294.69697,1117.526316,42.78699887,78.65093577,183.9249991,271.9585121,7.95905143,8.868528072,7.872665282,7.135960937,7.669314882,745.5,1044.991736,1377.720571,1056.070769,52,12,11,29,8946,11382,41334,61662,1,0.916666667,0.878787879,0.912280702,745.5,948.5,1252.545455,1081.789474,55.80566931,157.234914,302.3984428,320.8505291,8.090083441,0.958333333,1085.217391,7.848389439,1,1223.166667,71,17,21,33,69,17,21,31,69,17,10,14,6,11,6,5,25,69,17,10,15,4,12,6,5,27,-1,-0.097329306,-0.06398042,-0.136442816,-0.091564683,0.028646279,28.16375921,-0.241694001,-2,0
dig523,M,fifth,school2,school2_fifth,digital,participant,136.9,2,F,F,T,sports,180,16,8,1,0,6,1,0,8.443882254,9.021473368,8.509422,7.800751392,8.247335461,721.5833333,833.75,1137.017578,897.4503038,56,12,12,32,8659,10005,37282,55946,1,1,0.96969697,0.98245614,721.5833333,833.75,1129.757576,981.5087719,51.50367742,108.3899735,298.3232339,292.9010756,7.942398999,8.782432634,7.521769697,7.522994666,7.66111624,822.9166667,1161.6,1236.114258,1073.543641,54,12,10,32,9875,12363,40357,62595,1,0.833333333,0.96969697,0.947368421,822.9166667,1030.25,1222.939394,1098.157895,180.6203745,389.1744467,270.2461771,322.9383947,7.827813839,1,1217.458333,7.638362251,1,1734.625,65,17,21,27,67,17,21,29,61,12,9,15,5,10,5,5,25,66,16,9,15,5,11,6,4,26,-2,-0.501483255,-0.239040735,-0.987652303,-0.277756726,-0.586219221,176.0933377,-0.189451589,2,5
dig524,F,fifth,school2,school2_fifth,digital,participant,132.1666667,1,F,F,T,sports,60,21,8,1,3,15,1,1,7.730348803,7.878235212,8.009108097,7.3037031,7.566275354,1064.333333,1055.916667,1308.272727,1142.840909,57,12,12,33,12772,12671,43173,68616,1,1,1,1,1064.333333,1055.916667,1308.272727,1203.789474,150.7221003,122.5230652,172.6340553,199.3169351,7.866526398,8.419292496,7.639559656,7.54072704,7.656377505,927.0833333,1184,1194.909091,1101.997475,57,12,12,33,11125,14208,39432,64765,1,1,1,1,927.0833333,1184,1194.909091,1136.22807,170.3021157,219.8912955,156.1850592,202.5473505,6.936456157,0.958333333,1603.130435,7.622842557,1,1278.375,68,17,21,30,67,17,21,29,70,17,10,15,6,12,6,4,27,64,16,7,15,5,11,5,5,26,7,0.136177595,0.541057285,-0.369548441,0.23702394,0.090102151,-40.84343434,0.6863864,-1,-6
dig525,F,fifth,school2,school2_fifth,digital,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dig526,M,fifth,school2,school2_fifth,digital,participant,132.1333333,2,F,F,F,NA,NA,16,7,1,3,5,1,0,7.337761723,7.88476588,7.680580199,6.447939091,7.166825351,1065.333333,1187.333333,1584.431629,1279.032765,53,12,12,29,12784,14248,46922,73954,1,1,0.878787879,0.929824561,1065.333333,1187.333333,1421.878788,1297.438596,77.88375176,134.1229648,321.2805197,294.9167569,7.853288945,8.537368863,7.787112252,7.23538572,7.591543338,852,1115.666667,1284.012487,1083.893051,55,12,12,31,10224,13388,40555,64167,1,1,0.939393939,0.964912281,852,1115.666667,1228.939394,1125.736842,52.13967256,105.6824861,227.891139,234.007595,6.151273295,0.958333333,1895.695652,7.013750471,0.958333333,1648.130435,65,17,21,27,69,17,21,31,54,10,7,15,3,10,5,4,25,63,14,9,15,5,12,4,4,27,-2,0.515527222,0.652602983,0.106532053,0.787446628,0.424717987,-195.139714,0.862477176,4,9
dig527,M,fifth,school2,school2_fifth,digital,participant,135.3666667,2,F,F,F,NA,NA,23,18,1,3,18,1,1,7.759223147,8.395636917,7.988674373,6.89335815,7.469259741,915.0833333,1124.166667,1410.681332,1149.977111,53,12,12,29,10981,13490,42342,66813,1,1,0.878787879,0.929824561,915.0833333,1124.166667,1283.090909,1172.157895,67.57010949,296.8546731,264.8112964,283.1696103,8.225409709,8.92300711,8.242859133,7.510362883,7.881594333,776.75,1028.5,1218.567182,1007.939061,53,12,12,29,9321,12342,37296,58959,1,1,0.878787879,0.929824561,776.75,1028.5,1130.181818,1034.368421,103.0473192,281.1445762,343.6501177,323.6259763,6.895544223,0.916666667,1547.772727,7.446322659,0.875,1130.142857,70,17,21,32,68,17,21,30,65,15,9,15,5,12,5,4,27,70,17,9,15,6,12,6,5,27,0,0.466186562,0.527370193,0.25418476,0.617004733,0.412334591,-142.0380499,0.550778435,-2,5
dig528,F,fifth,school2,school2_fifth,digital,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dig529,M,fifth,school2,school2_fifth,digital,participant,128.1,1,F,F,F,NA,NA,18,9,2,3,16,1,1,8.397464742,8.827897196,8.389362484,7.975134545,8.150734001,806,910,1074.242424,930.0808081,57,12,12,33,9672,10920,35450,56042,1,1,1,1,806,910,1074.242424,983.1929825,147.8893936,92.36882591,185.5690623,195.98692,8.620843129,8.970840869,8.614423845,8.277264673,8.467213877,742.6666667,825.25,948.6363636,838.8510101,57,12,12,33,8912,9903,31305,50120,1,1,1,1,742.6666667,825.25,948.6363636,879.2982456,83.03266973,92.59012808,108.4054364,131.1981823,8.214128446,0.958333333,955.0434783,7.96704207,1,1115.583333,62,17,21,24,67,17,21,29,54,10,7,15,3,10,5,4,25,70,16,10,15,6,11,6,6,26,7,0.223378387,0.142943672,0.225061362,0.302130128,0.316479876,-91.22979798,-0.247086376,5,16
dig530,F,fifth,school2,school2_fifth,digital,participant,135.0666667,2,F,F,T,sports,180,21,4,2,0,5,1,0,5.83274489,6.837540584,6.721300146,3.939393939,6.330308888,1469.2,1434.12,1930.060651,1611.126884,46,10,10,26,13641,15951,49082,78674,0.833333333,0.833333333,0.787878788,0.807017544,1136.75,1329.25,1487.333333,1380.245614,523.6527519,334.7648089,441.6372003,455.3568177,7.597433239,8.802345845,7.13775204,6.852201832,7.285152287,798.9166667,1294.32,1400.4375,1164.558056,50,12,10,28,9587,12725,38730,61042,1,0.833333333,0.848484848,0.877192982,798.9166667,1060.416667,1173.636364,1070.912281,99.38488849,180.0285121,188.8767485,225.3596555,5.323367273,0.833333333,2176.3,7.277282214,1,1469.541667,63,17,21,25,66,17,21,28,60,13,9,15,4,11,5,3,26,66,17,9,15,5,11,6,3,26,1,1.764688349,1.964805261,0.416451894,2.912807893,0.954843399,-446.5688281,1.953914941,3,6
dig531,F,fifth,school2,school2_fifth,digital,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dig532,M,fifth,school2,school2_fifth,digital,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dig533,M,fifth,school2,school2_fifth,digital,participant,136.2666667,2,F,F,F,NA,NA,19,9,2,3,16,1,2,8.400613953,8.650321195,8.605944492,7.945576171,8.265249355,836.0833333,846.5,1050.212121,910.9318182,57,12,12,33,10033,10158,34657,54848,1,1,1,1,836.0833333,846.5,1050.212121,962.245614,66.83284214,89.47676184,143.6157542,158.3588015,8.263927524,8.820572906,8.373737845,7.59747182,8.089810759,763.25,883.1666667,1129.520291,925.3123193,55,12,12,31,9159,10598,35787,55544,1,1,0.939393939,0.964912281,763.25,883.1666667,1084.454545,974.4561404,69.94689544,128.3587539,284.3173943,262.4203328,8.325850068,1,1081,8.506152459,1,988.0833333,69,17,21,31,69,17,21,31,65,12,9,15,5,12,6,6,27,70,17,9,15,6,12,6,5,27,7,-0.136686429,0.17025171,-0.232206647,-0.34810435,-0.175438596,14.38050116,0.180302392,0,5
dig534,F,fifth,school2,school2_fifth,digital,drop-out,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,NA,NA,NA,7.410541103,8.105079761,7.569777408,6.556766139,7.064241362,1042.083333,1242.916667,1575.623724,1286.874575,52,12,12,28,12505,14915,45298,72718,1,1,0.848484848,0.912280702,1042.083333,1242.916667,1372.666667,1275.754386,212.0280678,173.7011322,351.762408,320.8272388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.603104827,1,1761,NA,NA,NA,68,17,21,30,NA,NA,NA,NA,60,17,8,15,5,12,0,3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
digk01,M,kinder,school2,school2_kinder,digital,participant,73.36666667,2,F,F,F,NA,NA,21,2,2,0,3,2,0,4.186040315,6.724787612,2.5,3.333333333,3.333333333,1550.04,2331,1938.409091,1939.816364,38,10,6,22,15505,14823,49472,79800,0.833333333,0.5,0.666666667,0.666666667,1292.083333,1235.25,1499.151515,1400,440.2688142,564.06159,460.4358751,485.6135295,5.619390169,7.572007706,6.407374921,2.878787879,3.50877193,1051.239669,1515.24,2305.33795,1623.939207,40,11,10,19,11789,15584,51549,78922,0.916666667,0.833333333,0.575757576,0.701754386,982.4166667,1298.666667,1562.090909,1384.596491,190.9285722,396.880411,428.8256758,444.9599444,5.002192121,0.958333333,2529.913043,4.997681932,0.958333333,3206.863636,47,11,17,19,57,13,21,23,44,13,7,8,5,3,4,4,11,42,16,7,5,5,1,3,5,6,1,1.433349854,0.847220094,3.907374921,-0.454545455,0.175438596,-315.8771571,-0.004510188,10,-2
digk02,F,kinder,school2,school2_kinder,digital,participant,63.7,4,F,F,T,dance,240,21,4,3,0,5,1,0,5.688712313,8.115002999,6.375376366,2.575757576,3.421052632,984.75,1512,2827.49481,1774.74827,39,12,10,17,11817,16600,50809,79226,1,0.833333333,0.515151515,0.684210526,984.75,1383.333333,1539.666667,1389.929825,96.17609323,483.1017836,563.9214078,527.0489222,5.418558141,7.567938855,2.916666667,5.7710689,3.947368421,1152.981818,2036.326531,1967.73251,1719.01362,45,11,7,27,12636,14970,53746,81352,0.916666667,0.583333333,0.818181818,0.789473684,1053,1247.5,1628.666667,1427.22807,419.7152715,648.4393152,392.1880661,515.6859169,6.91387465,1,1622.478261,6.763388354,0.958333333,1861.956522,61,15,21,25,60,14,21,25,44,13,7,8,5,3,4,4,11,50,16,8,9,5,1,6,5,10,1,-0.270154173,-0.547064143,-3.458709699,3.195311324,0.526315789,-55.7346502,-0.150486296,-1,6
digk03,F,kinder,school2,school2_kinder,digital,atypical,72.4,2,F,F,F,NA,NA,14,0,3,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997474747,0.833333333,1.25,0.909090909,0.964912281,8673,3088,8011.666667,6590.888889,11,2,3,6,22891,17223,60468,100582,0.166666667,0.25,0.181818182,0.192982456,1907.583333,1435.25,1832.363636,1764.596491,218.2898233,775.3866045,405.4114282,501.7044826,5,1,5994.380952,3.541666667,0.708333333,4027.470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,-1.458333333,NA,NA
digk04,M,kinder,school2,school2_kinder,digital,participant,70.2,3,F,F,F,NA,NA,20,1,3,0,5,1,0,2.727272727,3.75,2.916666667,1.515151515,2.280701754,1777,2466.612245,4676.1,2973.237415,26,9,7,10,16757,18114,51444,86315,0.75,0.583333333,0.303030303,0.456140351,1396.416667,1509.5,1558.909091,1514.298246,650.8740219,432.403326,415.0522831,471.736873,4.582759996,3.75,6.664946654,3.333333333,3.596491228,1577.62963,1519.2,2006.571429,1701.133686,41,9,10,22,16649,16660,49769,83078,0.75,0.833333333,0.666666667,0.719298246,1387.416667,1388.333333,1477.848485,1439.964912,491.6479632,367.9887185,493.2071776,463.7783478,5.269364191,0.958333333,3142.173913,6.138457046,1,2180.130435,53,17,21,15,40,11,18,11,10,3,3,4,0,0,0,0,4,8,1,2,2,1,0,1,1,2,4,1.855487268,0,3.748279987,1.818181818,1.315789474,-1272.103729,0.869092855,-13,-2
digk05,F,kinder,school2,school2_kinder,digital,participant,77.96666667,2,F,F,F,NA,NA,21,0,3,0,3,1,0,2.411616162,3.75,1.666666667,1.818181818,2.192982456,1822.666667,3788.25,4145.166667,3252.027778,25,9,4,12,18303,14994,49872,83169,0.75,0.333333333,0.363636364,0.438596491,1525.25,1249.5,1511.272727,1459.105263,454.3333028,519.9082961,460.5867367,476.2570466,3.775956934,3.333333333,6.176355649,1.818181818,2.631578947,1863.214286,1563.48,3705.166667,2377.286984,30,8,10,12,16740,17029,49473,83242,0.666666667,0.833333333,0.363636364,0.526315789,1395,1419.083333,1499.181818,1460.385965,592.5131376,481.0262624,502.1578098,510.5613421,6.190697613,1,2775.833333,6.340774938,0.958333333,2669.521739,15,5,1,9,23,8,6,9,15,7,1,2,2,1,0,2,3,25,11,2,3,4,0,0,5,3,3,1.364340772,-0.416666667,4.509688983,0,0.438596491,-874.7407937,0.150077325,8,10
digk06,F,kinder,school2,school2_kinder,digital,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
digk07,M,kinder,school2,school2_kinder,digital,participant,73.5,3,F,F,F,NA,NA,24,0,3,0,5,2,0,3.3772301,7.707447876,0,2.424242424,2.456140351,1159.083333,NA,2667.199219,NA,28,12,0,16,13909,16372,45918,76199,1,0,0.484848485,0.49122807,1159.083333,1364.333333,1391.454545,1336.824561,104.161115,501.9102298,346.841921,359.2314774,5.476776742,7.443042028,6.411530623,2.575757576,3.421052632,1294.333333,1672.44,2789.356401,1918.709912,39,12,10,17,15532,16166,48598,80296,1,0.833333333,0.515151515,0.684210526,1294.333333,1347.166667,1472.666667,1408.701754,176.5525074,425.0265945,227.50902,277.8666795,2.916666667,0.583333333,2635.428571,6.317375627,0.958333333,1800.363636,43,17,9,17,54,17,18,19,58,11,7,15,3,12,6,4,27,55,8,6,15,6,9,6,5,24,5,2.099546642,-0.264405848,6.411530623,0.151515152,0.964912281,NA,3.400708961,11,-3
digk08,F,kinder,school2,school2_kinder,digital,participant,75.9,1,F,F,T,church,120,18,1,3,0,3,1,0,2.916666667,3.75,3.333333333,1.666666667,2.456140351,2045.5,2245.875,4067.181818,2786.185606,28,9,8,11,18368,18463,49660,86491,0.75,0.666666667,0.333333333,0.49122807,1530.666667,1538.583333,1504.848485,1517.385965,577.2216107,435.699742,441.4623513,462.9554419,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,1602.75,1784.25,2287.295455,1891.431818,38,8,8,22,16548,17516,51424,85488,0.666666667,0.666666667,0.666666667,0.666666667,1379,1459.666667,1558.30303,1499.789474,539.5260546,481.7027249,327.044768,411.5396933,5.736609881,1,2536.166667,5.751320317,0.916666667,2335.863636,68,17,20,31,58,17,21,20,31,7,5,5,6,0,4,4,5,54,15,8,10,5,5,6,5,15,2,0.416666667,-0.416666667,0,1.666666667,0.877192982,-894.7537879,0.014710436,-10,23
digk09,F,kinder,school2,school2_kinder,digital,participant,75.6,2,F,F,F,NA,NA,18,1,3,0,6,1,0,5.298180237,7.562777689,6.362066052,1.96969697,3.070175439,1196.416667,1701.84,4057.43787,2318.564845,35,12,10,13,14357,17734,53342,85433,1,0.833333333,0.393939394,0.614035088,1196.416667,1477.833333,1616.424242,1498.824561,79.23894627,272.5798743,441.7690312,393.9396764,5.045206461,6.578628227,6.587294186,1.96969697,2.98245614,1613.04,1622.181818,3507.372781,2247.531533,34,10,11,13,17442,17475,46991,81908,0.833333333,0.916666667,0.393939394,0.596491228,1453.5,1456.25,1423.969697,1436.982456,348.5803677,161.2717216,517.1728123,426.6767131,6.554566663,0.958333333,1765.521739,6.826605942,1,1826.291667,45,14,16,15,51,13,19,19,32,9,4,4,5,1,5,4,5,48,17,8,7,5,0,6,5,7,5,-0.252973776,-0.984149462,0.225228134,0,-0.087719298,-71.03331241,0.272039279,6,16
