"id","sex","grade","school","class_id","condition","status","respuesta_pregunta_1","tiempo_pregunta_1","respuesta_pregunta_2","tiempo_pregunta_2","respuesta_pregunta_3","tiempo_pregunta_3","respuesta_pregunta_4","tiempo_pregunta_4","respuesta_pregunta_5","tiempo_pregunta_5","respuesta_pregunta_6","tiempo_pregunta_6","respuesta_pregunta_7","tiempo_pregunta_7","respuesta_pregunta_8","tiempo_pregunta_8","respuesta_pregunta_9","tiempo_pregunta_9","respuesta_pregunta_10","tiempo_pregunta_10","respuesta_pregunta_11","tiempo_pregunta_11","respuesta_pregunta_12","tiempo_pregunta_12","respuesta_pregunta_13","tiempo_pregunta_13","respuesta_pregunta_14","tiempo_pregunta_14","respuesta_pregunta_15","tiempo_pregunta_15","respuesta_pregunta_16","tiempo_pregunta_16","respuesta_pregunta_17","tiempo_pregunta_17","respuesta_pregunta_18","tiempo_pregunta_18","respuesta_pregunta_19","tiempo_pregunta_19","respuesta_pregunta_20","tiempo_pregunta_20","respuesta_pregunta_21","tiempo_pregunta_21","respuesta_pregunta_22","tiempo_pregunta_22","respuesta_pregunta_23","tiempo_pregunta_23","respuesta_pregunta_24","tiempo_pregunta_24","dccs_tv_score","dccs_mean_acc","dccs_mean_rt"
"mixk09","F","kinder","school3","school3_kinder","mixed","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mixk10","M","kinder","school3","school3_kinder","mixed","participant",1,3380,1,5677,1,3027,1,1860,1,2220,1,1846,1,2348,1,1569,1,2248,1,2333,1,1929,1,4772,1,7040,1,2104,0,4231,1,3117,0,3302,1,7932,1,2369,1,1117,1,2876,1,768,0,1303,0,1477,4.85941508288426,0.833333333333333,3026.6
"mixk11","M","kinder","school3","school3_kinder","mixed","participant",1,1751,1,3891,1,2379,1,785,1,4063,1,977,1,1569,1,1091,1,1087,1,1086,0,930,1,2117,1,704,1,604,1,557,1,497,1,525,1,510,1,579,1,489,1,700,1,1844,1,3584,1,1213,7.62717858834815,0.958333333333333,1417.47826086957
"mixk12","M","kinder","school3","school3_kinder","mixed","participant",1,4036,1,4019,1,3472,1,2121,1,2083,1,2803,1,2123,1,1754,1,2681,1,1605,1,1832,1,1369,1,1935,1,1735,1,2400,1,1351,1,3882,1,2470,1,1289,1,1002,1,939,1,2812,1,1489,1,2106,6.00263856124046,1,2221.16666666667
"mixk13","F","kinder","school3","school3_kinder","mixed","participant",1,1644,1,2321,1,1542,1,1201,1,1418,1,1471,1,2038,1,1322,1,1246,1,1300,1,1305,1,1174,1,2063,1,1423,1,3629,0,2276,1,1848,1,2570,1,2379,1,1585,1,2416,1,3330,1,2191,1,2596,6.47012854272768,0.958333333333333,1913.5652173913
"mixk14","M","kinder","school3","school3_kinder","mixed","participant",1,2583,1,1245,1,1646,1,4950,1,1633,1,2732,1,4086,1,2203,1,2105,1,2474,1,1038,1,902,1,2022,1,3377,1,1552,1,4012,0,1965,0,1738,1,1316,1,3058,1,2865,1,1388,1,2740,1,1691,5.50780370902679,0.916666666666667,2346.27272727273
"mixk15","F","kinder","school3","school3_kinder","mixed","participant",1,1614,0,106,1,1264,0,322,1,1333,1,1171,1,1347,1,1602,1,1514,1,2180,1,1695,1,1189,1,2676,1,1336,1,1158,1,2124,1,1398,1,1214,1,1563,1,3115,1,1297,1,2933,1,1443,1,999,6.66956024937719,0.916666666666667,1643.86363636364
"mixk16","F","kinder","school3","school3_kinder","mixed","participant",1,3518,1,2245,1,1854,1,1283,1,1603,1,1644,1,1401,1,1935,1,1938,1,2893,1,1489,1,1400,1,4533,1,1479,1,1565,1,2139,1,1942,1,1982,1,1522,1,1000,1,1815,1,1254,0,2493,0,1451,6.12031401833096,0.916666666666667,1928.81818181818
"mixk17","M","kinder","school3","school3_kinder","mixed","atypical",1,3476,1,2516,1,1739,1,1275,1,2264,1,1477,1,3700,1,1735,1,1441,1,1543,1,5959,1,2015,0,2987,0,1107,1,1187,1,1925,1,3309,1,2178,1,1533,0,2387,1,1115,1,2648,1,2215,1,1630,5.61313025282773,0.875,2232.38095238095
"mixk18","M","kinder","school3","school3_kinder","mixed","atypical",1,3074,1,2582,1,5563,1,4617,1,1994,1,2968,1,3596,1,7364,1,3358,1,3586,1,1681,1,2389,1,3242,1,3158,1,2476,1,2518,1,3483,0,8954,1,2056,1,1919,1,1504,1,2006,0,2052,1,1594,4.80088915711614,0.916666666666667,3033.09090909091
"mixk19","F","kinder","school3","school3_kinder","mixed","participant",1,2742,1,1161,1,1241,1,1141,1,1286,0,1263,1,1488,1,1001,1,1618,1,2012,0,1320,1,1130,1,3262,1,2296,1,1762,1,1170,1,1727,1,1099,1,1859,1,1421,1,1280,1,1225,1,2072,1,1286,6.80438608138661,0.916666666666667,1603.59090909091
"mixk20","M","kinder","school3","school3_kinder","mixed","atypical",1,4965,1,3123,1,2612,1,1965,1,2039,1,1871,1,2317,1,2258,1,2541,1,2088,1,1660,1,1733,1,5307,1,3505,1,4725,1,2468,1,3552,1,2732,1,2349,1,1639,1,2387,1,1488,1,2816,1,7187,5.5909006513469,1,2888.625
"mixk21","F","kinder","school3","school3_kinder","mixed","participant",1,5447,1,1324,1,1413,1,2710,1,1266,1,1118,1,1296,1,1308,1,1060,1,1023,1,1036,1,1975,1,2875,1,1068,1,1560,1,1129,1,1032,1,927,1,1135,1,1094,1,1020,1,1263,1,853,1,1130,7.71851419519152,1,1502.58333333333
"mixk22","M","kinder","school3","school3_kinder","mixed","participant",1,3251,1,3237,1,1919,1,7197,0,1196,0,2554,0,2275,1,1609,1,1640,1,1648,1,1492,1,3946,0,3348,0,1521,1,1460,0,1736,0,2319,0,1489,0,1514,0,2957,0,2318,0,1108,0,1442,0,1395,2.08333333333333,0.416666666666667,2739.9
"mixk23","F","kinder","school3","school3_kinder","mixed","participant",1,959,1,909,1,1004,1,1013,1,1068,1,1088,1,1081,1,1091,1,1018,1,1176,1,1192,1,1114,1,1294,1,1073,1,786,1,1044,1,1043,1,1071,1,1000,1,1315,1,843,1,1446,1,1039,1,956,7.91368378768463,1,1067.625
"mixk24","F","kinder","school3","school3_kinder","mixed","participant",1,3250,1,4310,1,4669,1,1922,1,1526,1,2666,1,1491,1,1801,1,1703,1,1826,1,2093,1,1385,1,3039,1,5186,1,6672,1,5658,1,2756,1,2499,1,1911,1,3439,1,7321,1,2643,1,2101,1,2105,5.43063079345924,1,3082.16666666667
"mixk25","F","kinder","school3","school3_kinder","mixed","participant",1,3592,1,5783,1,3016,1,2611,1,2150,1,963,1,1237,1,6055,1,1964,1,3001,1,4273,1,3567,0,1856,0,2471,1,2913,1,1552,0,776,1,904,1,2619,1,2689,1,2916,1,2544,1,2539,1,2093,4.75401215390549,0.875,2808.61904761905
"mixk26","F","kinder","school3","school3_kinder","mixed","participant",1,3387,1,2057,1,5049,1,3695,1,964,1,1249,1,4439,1,1518,1,3675,1,1556,1,1207,1,1518,1,10121,1,1516,1,6409,1,2695,1,1974,1,2462,1,2086,1,2155,1,2373,1,1271,1,835,1,1530,6.05305339382375,1,2418.26086956522
"mixk27","F","kinder","school3","school3_kinder","mixed","participant",1,7700,1,2525,1,27424,1,1425,1,12033,1,8677,1,3554,1,1496,1,1097,1,1517,1,6365,1,1935,1,3670,1,1052,1,1231,1,1788,1,6041,1,7740,0,3496,1,3239,1,3132,1,4979,1,1129,1,1247,5.27267773121276,0.958333333333333,3406.61904761905
"mixk28","M","kinder","school3","school3_kinder","mixed","participant",1,1452,1,1494,1,2821,1,891,1,1033,1,997,1,2734,1,3405,1,1131,1,977,1,916,1,893,0,982,1,1131,0,830,1,1402,1,1337,1,1642,0,971,1,1208,1,2835,1,1217,0,1448,0,1135,3.95833333333333,0.791666666666667,1553.47368421053
"ppr501","F","fifth","school1","school1_fifth","paper","participant",1,1192,1,963,1,1234,1,871,1,1209,1,1208,1,1749,1,823,1,934,1,905,1,776,1,978,1,1237,1,746,1,2299,1,701,1,818,1,933,1,1049,1,709,1,677,1,1303,1,1034,1,845,8.21328224589005,1,1049.70833333333
"ppr502","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr503","M","fifth","school1","school1_fifth","paper","participant",1,1116,1,1630,1,1254,1,913,1,1465,1,776,1,608,1,583,1,678,1,633,1,1051,1,880,1,1530,1,666,1,1007,1,864,1,648,1,986,1,940,1,1042,1,779,1,744,1,688,1,1690,8.37062338820915,1,965.458333333333
"ppr504","F","fifth","school1","school1_fifth","paper","participant",1,1399,1,1302,1,1050,1,1107,1,1109,1,847,1,765,1,1091,1,815,1,969,1,1076,1,956,1,1698,1,2037,1,2304,1,1291,1,968,1,1793,1,1193,1,948,1,936,1,922,1,837,1,915,7.89524684291272,1,1180.33333333333
"ppr505","F","fifth","school1","school1_fifth","paper","participant",1,1596,1,1042,1,887,1,1304,1,1231,1,1060,1,1051,1,2468,1,1771,1,1558,1,1132,1,1182,1,2221,1,1333,1,1376,1,1159,1,2134,1,1081,1,2384,1,1306,1,1286,1,1189,1,928,1,1898,7.34434813362128,1,1440.70833333333
"ppr506","F","fifth","school1","school1_fifth","paper","participant",1,3146,1,2954,1,672,1,1354,1,906,1,802,1,855,1,779,1,703,1,761,1,712,1,659,1,3228,1,944,1,1099,1,1314,1,923,1,635,1,737,1,701,1,698,1,841,1,2650,1,1075,8.52582741589387,1,1214.5
"ppr507","M","fifth","school1","school1_fifth","paper","participant",1,1848,1,1198,1,1480,1,845,1,706,1,707,1,656,1,523,1,844,1,945,1,1294,1,1017,1,1753,1,930,1,1265,1,2812,0,1237,1,1279,1,1430,1,1117,1,565,1,1148,1,1125,1,1037,7.54863763723643,0.958333333333333,1153.21739130435
"ppr508","F","fifth","school1","school1_fifth","paper","participant",1,2187,1,1517,1,1321,1,1698,1,1067,1,964,1,896,1,1250,1,938,1,2191,1,1450,1,1049,1,1758,1,1305,1,1386,1,4393,1,1933,1,4404,1,1414,1,1034,1,1203,1,950,1,1032,1,1012,7.30582761675998,1,1598
"ppr509","F","fifth","school1","school1_fifth","paper","participant",1,1326,1,1115,1,646,1,813,1,684,1,653,1,564,1,747,1,877,1,785,1,665,1,636,0,1087,1,1102,1,1113,1,936,1,896,1,828,1,762,1,1080,1,1560,1,882,1,826,1,820,8.39084617786786,0.958333333333333,883.304347826087
"ppr510","M","fifth","school1","school1_fifth","paper","participant",1,1154,1,906,1,846,1,609,0,427,1,744,1,613,1,560,1,646,1,704,1,804,1,661,1,1112,1,752,1,574,1,706,1,638,1,702,1,588,1,630,1,686,1,679,1,763,0,546,8.66841180587556,0.916666666666667,730.772727272727
"ppr511","M","fifth","school1","school1_fifth","paper","participant",1,3968,1,1273,1,2308,1,1361,1,1746,1,1560,1,1195,1,1374,1,970,1,1078,1,1714,1,1374,0,4892,1,4251,0,3013,0,1178,1,7255,1,1874,1,1845,1,1513,1,2055,1,3085,1,2313,1,1771,5.88548408156007,0.875,2184.90476190476
"ppr512","M","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr513","F","fifth","school1","school1_fifth","paper","participant",1,1219,1,5258,1,992,1,1639,1,962,1,1499,1,925,1,1401,1,1985,1,1098,1,1223,1,1193,1,2832,1,963,1,1371,1,2111,1,1040,1,1743,1,1684,1,1327,1,1150,1,1534,1,1287,1,1510,7.23034599556723,1,1581.08333333333
"ppr514","M","fifth","school1","school1_fifth","paper","participant",1,2155,1,1439,1,961,1,1200,1,964,1,689,1,857,1,711,1,907,1,1094,1,980,1,827,1,2348,1,965,1,626,1,903,1,556,1,650,1,828,1,753,1,819,1,912,1,905,1,778,8.34737510212481,1,992.791666666667
"ppr515","M","fifth","school1","school1_fifth","paper","participant",1,3013,1,1366,1,864,1,1018,1,1347,1,1056,1,1182,1,1254,1,1787,1,1008,1,1236,1,1098,1,6009,1,1316,1,1497,1,3507,1,3530,1,1570,1,2670,1,1210,1,1343,1,1095,1,998,1,1385,7.27097825055108,1,1764.95833333333
"ppr516","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr517","M","fifth","school1","school1_fifth","paper","participant",1,1291,1,1437,1,2286,1,1265,1,1549,1,1475,1,1617,1,1457,1,1271,1,1330,1,1628,1,1471,1,1667,1,1337,1,1354,1,1809,1,1285,1,1792,1,1483,1,1811,1,1185,1,1403,1,1536,1,1193,7.00205408552434,1,1497.16666666667
"ppr518","M","fifth","school1","school1_fifth","paper","participant",1,2572,1,1260,1,1608,1,1344,1,1165,1,1207,1,1286,0,1317,1,2398,1,1343,1,962,1,1015,1,4584,1,2210,1,1480,1,1596,1,2872,1,2323,1,1342,0,1504,1,1433,1,1013,1,1884,1,1501,6.59972002937258,0.916666666666667,1745.36363636364
"ppr519","F","fifth","school1","school1_fifth","paper","participant",1,4082,1,1220,1,1275,1,1397,1,1210,1,948,1,812,1,1264,1,965,1,1158,1,1212,1,849,1,2765,1,727,1,833,1,695,1,901,1,1013,1,1031,1,790,1,938,1,672,1,693,1,950,8.18692845275564,1,1183.33333333333
"ppr520","F","fifth","school1","school1_fifth","paper","participant",1,2185,1,2391,1,1026,1,1079,0,1513,1,1672,1,1398,1,953,0,907,1,1363,1,1106,1,1031,1,1498,1,3734,1,2216,1,2896,1,1095,1,1649,1,2038,1,3357,1,1365,1,2009,1,1403,1,1053,6.61123935690768,0.916666666666667,1750.77272727273
"ppr521","M","fifth","school1","school1_fifth","paper","participant",1,2651,1,2992,1,2413,1,1631,1,1312,1,3564,1,1335,1,2164,1,1383,1,1693,1,1670,1,1321,1,3076,1,1101,1,1799,1,2378,1,1752,1,3013,1,1898,1,1343,1,1544,1,2191,1,1958,1,1610,6.46372943543892,1,1991.33333333333
"ppr522","M","fifth","school1","school1_fifth","paper","participant",1,3003,1,1204,1,2092,1,1381,1,1092,1,1124,1,1269,1,1101,1,1228,1,1001,1,1648,1,1199,1,3182,1,838,1,979,1,1494,1,1545,1,1926,1,1559,1,1128,1,1435,1,1137,1,2373,1,1067,7.44639270221944,1,1500.20833333333
"ppr523","M","fifth","school1","school1_fifth","paper","participant",1,2905,1,2696,1,1805,1,3086,1,1091,1,1095,1,910,1,1350,1,1184,1,2123,1,2983,1,3073,1,4394,1,1736,1,1048,1,1348,1,1212,1,1525,1,1119,0,941,1,3273,1,1505,1,1567,1,1713,6.60398951593289,0.958333333333333,1945.26086956522
"ppr524","M","fifth","school1","school1_fifth","paper","participant",1,1858,1,1099,1,1033,1,1646,1,1001,1,1018,1,754,1,790,1,841,1,844,1,738,1,746,1,1757,1,1245,1,1405,1,1123,1,1201,1,1228,1,1774,1,1149,1,914,1,1021,1,1106,1,846,7.88738243244847,1,1130.70833333333
"ppr525","F","fifth","school1","school1_fifth","paper","participant",1,1841,1,1012,1,1060,1,1193,1,1231,1,890,1,1183,1,941,1,885,0,1105,1,1633,1,912,1,1406,1,1682,1,1426,1,917,1,1104,1,1042,1,944,1,1165,1,817,1,973,1,2045,1,1196,7.58130544905272,0.958333333333333,1195.5652173913
"ppr526","M","fifth","school1","school1_fifth","paper","participant",1,1224,1,1110,1,2007,1,931,1,833,1,1061,1,831,1,688,1,766,1,702,1,661,1,935,1,1374,1,668,1,1451,1,868,1,977,1,1016,1,857,1,919,1,817,1,1253,1,764,1,2047,8.2832917876101,1,1031.66666666667
"ppr527","M","fifth","school1","school1_fifth","paper","participant",1,1731,1,1210,1,1146,1,1069,1,947,1,914,1,4189,1,1113,1,1098,1,993,1,750,1,832,0,967,1,802,1,1497,1,1527,1,1200,1,3549,1,1140,1,1131,1,1290,1,1127,1,954,1,979,7.52376623255392,0.958333333333333,1356
"ppr528","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr529","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr530","F","fifth","school1","school1_fifth","paper","participant",1,1690,1,2858,1,1177,1,1226,1,1157,1,1212,1,1059,1,1147,1,1399,1,1233,1,1187,1,1249,1,2357,1,1364,1,1254,1,1374,1,1281,1,1258,1,1388,1,1376,1,1361,1,2110,1,1257,1,1498,7.39984546272839,1,1436.33333333333
"ppr531","M","fifth","school1","school1_fifth","paper","participant",1,3481,1,1047,1,1583,1,672,1,485,1,605,1,712,1,535,1,719,1,713,1,596,1,659,1,1064,1,609,1,630,1,595,0,849,1,1180,1,823,1,1002,1,999,1,912,1,947,1,739,8.77798914594634,0.958333333333333,926.391304347826
"ppr532","F","fifth","school1","school1_fifth","paper","participant",1,4304,1,1413,1,959,1,1026,1,1233,1,1117,1,1025,1,923,1,1146,1,3819,1,1415,1,992,1,1891,1,918,0,1033,0,1304,1,2003,1,1492,1,1403,1,1171,1,1274,1,1061,1,1030,1,1160,7.22169558399237,0.916666666666667,1489.77272727273
"ppr533","M","fifth","school1","school1_fifth","paper","participant",1,922,1,3016,0,2345,1,1816,1,2056,1,1735,1,1392,1,790,1,1497,1,1060,1,709,1,687,1,839,1,552,1,789,1,807,1,721,1,669,1,833,1,813,1,733,1,675,1,1052,1,576,8.43511457506518,0.958333333333333,1075.60869565217
"ppr534","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr535","M","fifth","school1","school1_fifth","paper","participant",1,1598,1,973,1,930,1,1020,1,844,1,970,1,1546,1,1673,1,970,1,953,1,1086,1,1232,1,2801,1,1003,0,947,1,870,1,1300,1,1868,1,1366,1,1134,1,997,1,1353,1,975,1,1255,7.62717858834815,0.958333333333333,1248.5652173913
"ppr536","M","fifth","school1","school1_fifth","paper","participant",1,2267,1,841,0,711,0,1388,0,801,1,3307,0,1731,0,739,1,825,1,1054,1,1053,1,773,1,1792,1,959,0,1712,1,1241,1,890,1,1128,1,1335,1,1448,0,1829,1,1209,1,1033,1,2080,3.54166666666667,0.708333333333333,1366.76470588235
"ppr537","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr538","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pprk01","M","kinder","school1","school1_kinder","paper","atypical",1,6305,0,5826,1,2906,1,11293,1,3432,0,2851,1,4917,1,1728,1,4023,1,1665,0,6252,1,3094,0,1528,1,1922,0,3231,1,2052,0,2655,1,1571,0,1897,1,1479,0,3263,0,1287,1,2947,1,2967,3.125,0.625,2929.14285714286
"pprk02","F","kinder","school1","school1_kinder","paper","participant",1,2888,1,1672,1,1167,1,3428,1,1174,1,970,1,1144,1,1209,1,1110,1,1412,1,1197,1,1716,1,3371,1,3225,1,2284,1,2482,1,1192,1,2485,1,1823,1,1581,0,1672,1,4000,1,2304,1,2002,6.35051509804403,0.958333333333333,1992.86956521739
"pprk03","F","kinder","school1","school1_kinder","paper","participant",1,4300,1,2504,1,2264,1,1986,1,2303,1,2551,1,1998,1,2114,1,2430,1,1836,1,1596,1,1600,1,7497,1,3260,1,3202,1,4643,1,2609,1,2092,1,3150,1,2258,1,3104,1,2980,1,2973,1,2952,5.47824950753423,1,2841.75
"pprk04","M","kinder","school1","school1_kinder","paper","participant",1,1607,1,1475,1,1587,1,1269,1,1145,1,1246,1,1486,1,1970,1,1102,1,2162,1,1644,1,1691,1,2166,1,1423,1,1961,0,1219,1,1336,1,2078,1,1574,1,2056,0,1178,0,2278,0,1282,1,2440,5.92606972902879,0.833333333333333,1670.9
"pprk05","M","kinder","school1","school1_kinder","paper","participant",1,1170,1,1052,1,1217,1,1063,1,1423,1,1653,1,799,1,752,1,798,1,554,1,845,1,887,1,835,1,870,1,679,1,696,1,1007,1,1005,1,1409,1,693,1,791,1,1785,1,2495,1,622,8.42722246237722,1,1045.83333333333
"pprk06","F","kinder","school1","school1_kinder","paper","participant",1,2554,1,1873,1,1639,1,1462,1,1092,1,1280,1,1247,1,1167,1,1439,1,1432,1,1182,1,1254,1,5110,1,1048,1,1312,1,2061,1,1850,1,1931,1,1175,1,1597,1,1485,0,1441,1,2392,1,2052,6.79753558960365,0.958333333333333,1723.21739130435
"pprk07","M","kinder","school1","school1_kinder","paper","participant",1,2083,1,1988,0,4018,1,1891,1,1507,1,1104,1,1553,1,1534,1,2194,1,1382,1,1463,1,2684,1,8724,1,1053,0,4548,1,1290,1,1390,1,1309,1,1539,1,3314,1,1809,1,1753,1,1104,1,1675,6.43330636232616,0.916666666666667,2015.59090909091
"pprk08","F","kinder","school1","school1_kinder","paper","participant",1,2202,1,2697,1,1745,1,3119,1,1966,1,1447,1,1631,1,3119,1,1513,1,2036,1,2003,1,2629,1,2299,1,2820,1,2115,1,3848,1,1877,1,1346,0,1323,0,2363,1,6101,1,2219,1,2230,1,2401,5.43555027324302,0.916666666666667,2425.59090909091
"pprk09","M","kinder","school1","school1_kinder","paper","participant",1,4007,1,1105,1,2273,1,2151,1,1144,1,2828,0,55,1,2286,1,2088,1,1252,1,1149,1,1002,0,2026,0,1369,1,1267,0,5694,0,8558,0,6081,1,1584,1,1304,1,1012,1,3387,1,1431,1,2432,3.75,0.75,1872.33333333333
"pprk10","M","kinder","school1","school1_kinder","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pprk11","F","kinder","school1","school1_kinder","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pprk12","M","kinder","school1","school1_kinder","paper","participant",1,4289,1,2261,1,1250,1,1351,1,2094,1,1128,1,1089,1,1711,0,1110,1,1385,1,1219,1,1472,1,4941,1,2485,1,2027,1,1380,1,1174,1,2108,1,1764,1,1887,1,1190,1,2410,1,2188,1,2155,6.27352943955407,0.958333333333333,1954.69565217391
"pprk13","M","kinder","school1","school1_kinder","paper","participant",1,15567,1,2922,1,3054,1,3630,1,2628,1,1876,1,2711,1,3461,1,2114,1,5864,1,2473,1,4199,0,5728,1,16686,1,2328,1,2537,1,2559,1,2361,1,1992,1,1744,1,1564,1,1663,1,4027,1,4606,5.23535270327223,0.958333333333333,2872.04761904762
"pprk14","M","kinder","school1","school1_kinder","paper","participant",1,2504,1,9533,1,1608,1,1371,1,1475,1,1755,0,1377,1,3057,1,2500,1,1923,1,1106,1,2024,1,3722,1,1421,1,1136,1,1957,1,1714,1,2534,1,4162,1,2620,1,769,1,1881,1,2031,1,2350,5.98378984946815,0.958333333333333,2397.95652173913
"pprk15","M","kinder","school1","school1_kinder","paper","participant",0,2115,1,1716,1,1993,1,1560,1,1488,1,1957,1,1580,1,1495,1,2626,1,2562,1,3907,1,4288,1,2938,1,2663,1,3901,0,2303,0,2776,0,2467,1,1743,1,2367,1,2281,1,1570,1,1985,1,1073,5.31352899906818,0.833333333333333,2284.65
"pprk16","F","kinder","school1","school1_kinder","paper","participant",1,2384,1,1689,1,1507,1,1432,1,1113,1,1035,1,2600,1,1730,1,2253,1,2203,1,2027,1,1736,1,2373,1,4470,1,3965,1,3257,1,1476,1,2157,0,1740,1,2546,1,1669,1,2826,1,2362,1,3792,5.65336776592454,0.958333333333333,2287.04347826087
"pprk17","F","kinder","school1","school1_kinder","paper","participant",1,1672,1,2295,1,2135,1,1744,1,1660,1,1343,1,1457,1,1198,1,2261,1,1253,1,1441,1,1205,1,1713,1,900,1,1698,1,1661,1,2433,1,1421,1,2862,1,1506,1,1652,1,1256,1,1696,1,1839,6.65059411431011,1,1679.20833333333
"pprk18","F","kinder","school1","school1_kinder","paper","participant",1,1613,1,1230,1,1246,1,1163,1,1047,1,965,1,1058,1,1180,1,1234,1,1136,1,2282,1,1792,1,1768,0,1151,1,2669,1,2258,1,2271,1,1287,1,2127,1,1505,1,1400,1,1053,1,1805,1,1214,7.15330720656216,0.958333333333333,1534.91304347826
"pprk19","F","kinder","school1","school1_kinder","paper","participant",0,3678,1,1799,0,3177,1,3492,0,1670,1,2115,1,1619,1,1796,1,1093,1,1421,0,1079,1,1026,1,1366,1,1309,1,980,1,1306,1,1048,1,1125,0,843,1,1282,1,1216,1,1097,1,1235,1,959,3.95833333333333,0.791666666666667,1436
